,year,month,day,hour,forecast,temp,hum
661,2018,2,11,17,46,5,30
662,2018,2,11,20,25,-4,65
663,2018,2,11,20,46,2,50
664,2018,2,11,23,25,-5,65
665,2018,2,11,23,46,1,60
666,2018,2,11,2,25,-5,55
667,2018,2,11,2,46,1,65
668,2018,2,11,5,25,-7,60
669,2018,2,11,5,46,1,70
670,2018,2,11,8,25,-5,65
671,2018,2,11,8,46,3,70
672,2018,2,12,11,25,3,35
673,2018,2,12,11,46,4,70
674,2018,2,12,14,25,5,30
675,2018,2,12,14,46,8,60
676,2018,2,12,17,25,2,50
677,2018,2,12,17,46,7,55
678,2018,2,12,20,25,1,60
679,2018,2,12,20,46,3,60
680,2018,2,12,23,25,1,70
681,2018,2,12,23,46,0,60
682,2018,2,12,2,25,1,70
683,2018,2,12,2,46,-3,55
684,2018,2,12,5,25,3,65
685,2018,2,12,5,46,-3,55
686,2018,2,12,8,25,4,70
687,2018,2,12,8,46,-5,55
688,2018,2,13,11,25,8,60
689,2018,2,13,11,46,-3,40
690,2018,2,13,14,25,7,55
691,2018,2,13,14,46,0,30
692,2018,2,13,17,25,2,55
693,2018,2,13,17,46,1,35
694,2018,2,13,20,25,-1,60
695,2018,2,13,20,46,-1,45
696,2018,2,13,23,25,-2,55
697,2018,2,13,23,46,-3,65
698,2018,2,13,2,25,-3,55
699,2018,2,13,2,46,-4,65
700,2018,2,13,5,25,-5,55
701,2018,2,13,5,46,-5,65
702,2018,2,13,8,25,-3,45
703,2018,2,13,8,46,-6,75
704,2018,2,14,11,25,0,30
705,2018,2,14,11,46,-4,60
706,2018,2,14,14,25,1,35
707,2018,2,14,14,46,3,25
708,2018,2,14,17,25,-1,45
709,2018,2,14,17,46,4,30
710,2018,2,14,20,25,-3,65
711,2018,2,14,20,46,0,55
712,2018,2,14,23,25,-4,65
713,2018,2,14,23,46,-1,70
714,2018,2,14,2,25,-5,65
715,2018,2,14,2,46,-2,65
716,2018,2,14,5,25,-6,75
717,2018,2,14,5,46,-5,50
718,2018,2,14,8,25,-4,55
719,2018,2,14,8,46,-6,50
720,2018,2,15,11,25,2,20
721,2018,2,15,11,46,-4,35
722,2018,2,15,14,25,4,25
723,2018,2,15,14,46,-1,25
724,2018,2,15,17,25,0,55
725,2018,2,15,17,46,0,30
726,2018,2,15,20,25,-2,70
727,2018,2,15,20,46,-2,40
728,2018,2,15,23,25,-2,60
729,2018,2,15,23,46,-4,50
730,2018,2,15,2,25,-5,50
731,2018,2,15,2,46,-5,55
732,2018,2,15,5,25,-6,45
733,2018,2,15,5,46,-5,60
734,2018,2,15,8,25,-4,35
735,2018,2,15,8,46,-5,60
736,2018,2,16,11,25,-1,25
737,2018,2,16,11,46,-3,50
738,2018,2,16,14,25,0,30
739,2018,2,16,14,46,1,30
740,2018,2,16,17,25,-2,40
741,2018,2,16,17,46,2,30
742,2018,2,16,20,25,-4,50
743,2018,2,16,20,46,0,50
744,2018,2,16,23,25,-5,60
745,2018,2,16,23,46,-2,70
746,2018,2,16,2,25,-5,60
747,2018,2,16,2,46,-3,70
748,2018,2,16,5,25,-5,60
749,2018,2,16,5,46,-3,80
750,2018,2,16,8,25,-3,50
751,2018,2,16,8,46,-4,75
752,2018,2,17,11,25,2,30
753,2018,2,17,11,46,-1,60
754,2018,2,17,14,25,3,30
755,2018,2,17,14,46,5,45
756,2018,2,17,17,25,0,55
757,2018,2,17,17,46,5,50
758,2018,2,17,20,25,-3,70
759,2018,2,17,20,46,2,60
760,2018,2,17,23,25,-3,75
761,2018,2,17,23,46,0,70
762,2018,2,17,2,25,-4,80
763,2018,2,17,2,46,-2,80
764,2018,2,17,5,25,-4,80
765,2018,2,17,5,46,-3,85
766,2018,2,17,8,25,-1,65
767,2018,2,17,8,46,-3,85
768,2018,2,18,11,25,5,50
769,2018,2,18,11,46,-1,75
770,2018,2,18,14,25,5,55
771,2018,2,18,14,46,4,35
772,2018,2,18,17,25,2,65
773,2018,2,18,17,46,5,35
774,2018,2,18,20,25,-1,75
775,2018,2,18,20,46,2,50
776,2018,2,18,23,25,-3,80
777,2018,2,18,23,46,0,55
778,2018,2,18,2,25,-3,85
779,2018,2,18,2,46,-3,50
780,2018,2,18,5,25,-4,90
781,2018,2,18,5,46,-4,55
782,2018,2,18,8,25,-1,80
