index,temp_25,temp_46,humid_25,humid_46
2018-07-25 17:00:00,30.0,33.0,75.0,70.0
2018-07-25 20:00:00,27.0,30.0,85.0,75.0
2018-07-25 23:00:00,26.0,27.0,90.0,90.0
2018-07-26 02:00:00,25.0,26.0,90.0,90.0
2018-07-26 05:00:00,25.0,25.0,90.0,95.0
2018-07-26 08:00:00,29.0,25.0,80.0,95.0
2018-07-26 11:00:00,32.0,30.0,70.0,80.0
2018-07-26 14:00:00,32.0,32.0,70.0,75.0
2018-07-26 17:00:00,31.0,33.0,70.0,70.0
2018-07-26 20:00:00,27.0,31.0,85.0,75.0
2018-07-26 23:00:00,26.0,28.0,90.0,85.0
2018-07-27 02:00:00,25.0,27.0,95.0,90.0
2018-07-27 05:00:00,25.0,26.0,95.0,90.0
2018-07-27 08:00:00,30.0,25.0,85.0,90.0
2018-07-27 11:00:00,32.0,30.0,70.0,70.0
2018-07-27 14:00:00,33.0,33.0,70.0,60.0
2018-07-27 17:00:00,31.0,34.0,75.0,50.0
2018-07-27 20:00:00,28.0,33.0,85.0,50.0
2018-07-27 23:00:00,27.0,27.0,90.0,60.0
2018-07-28 02:00:00,26.0,26.0,90.0,70.0
2018-07-28 05:00:00,25.0,24.0,85.0,80.0
2018-07-28 08:00:00,30.0,24.0,75.0,80.0
2018-07-28 11:00:00,33.0,29.0,60.0,70.0
2018-07-28 14:00:00,34.0,32.0,55.0,60.0
2018-07-28 17:00:00,33.0,35.0,50.0,55.0
2018-07-28 20:00:00,28.0,33.0,60.0,55.0
2018-07-28 23:00:00,26.0,28.0,70.0,70.0
2018-07-29 02:00:00,25.0,26.0,80.0,75.0
2018-07-29 05:00:00,24.0,25.0,80.0,80.0
2018-07-29 08:00:00,29.0,25.0,70.0,80.0
2018-07-29 11:00:00,33.0,30.0,55.0,65.0
2018-07-29 14:00:00,35.0,33.0,50.0,60.0
2018-07-29 17:00:00,33.0,34.0,55.0,55.0
2018-07-29 20:00:00,28.0,32.0,70.0,60.0
2018-07-29 23:00:00,26.0,28.0,70.0,70.0
2018-07-30 02:00:00,25.0,26.0,80.0,80.0
2018-07-30 05:00:00,24.0,26.0,84.0,86.0
2018-07-30 08:00:00,30.0,25.0,70.0,87.0
2018-07-30 11:00:00,34.0,31.0,55.0,65.0
2018-07-30 14:00:00,35.0,34.0,55.0,55.0
2018-07-30 17:00:00,32.0,36.0,55.0,55.0
2018-07-30 20:00:00,28.0,33.0,70.0,60.0
2018-07-30 23:00:00,27.0,28.0,80.0,80.0
2018-07-31 02:00:00,26.0,27.0,85.0,85.0
2018-07-31 05:00:00,25.0,27.0,85.0,80.0
2018-07-31 08:00:00,31.0,26.0,65.0,80.0
2018-07-31 11:00:00,35.0,31.0,50.0,65.0
2018-07-31 14:00:00,36.0,35.0,55.0,55.0
2018-07-31 17:00:00,33.0,36.0,55.0,50.0
2018-07-31 20:00:00,28.0,33.0,75.0,60.0
2018-07-31 23:00:00,27.0,28.0,80.0,75.0
2018-08-01 02:00:00,27.0,27.0,80.0,85.0
2018-08-01 05:00:00,26.0,26.0,80.0,85.0
2018-08-01 08:00:00,31.0,26.0,65.0,90.0
2018-08-01 11:00:00,35.0,31.0,50.0,70.0
2018-08-01 14:00:00,36.0,34.0,50.0,60.0
2018-08-01 17:00:00,33.0,34.0,60.0,60.0
2018-08-01 20:00:00,28.0,32.0,80.0,65.0
2018-08-01 23:00:00,27.0,28.0,85.0,80.0
2018-08-02 02:00:00,26.0,27.0,85.0,85.0
2018-08-02 05:00:00,26.0,26.0,85.0,85.0
2018-08-02 08:00:00,31.0,26.0,70.0,85.0
2018-08-02 11:00:00,35.0,30.0,55.0,75.0
2018-08-02 14:00:00,35.0,34.0,50.0,60.0
2018-08-02 17:00:00,32.0,35.0,60.0,60.0
2018-08-02 20:00:00,28.0,33.0,75.0,65.0
2018-08-02 23:00:00,27.0,28.0,85.0,85.0
2018-08-03 02:00:00,26.0,26.0,85.0,90.0
2018-08-03 05:00:00,26.0,26.0,85.0,90.0
2018-08-03 08:00:00,30.0,26.0,70.0,90.0
2018-08-03 11:00:00,34.0,30.0,60.0,80.0
2018-08-03 14:00:00,34.0,32.0,60.0,70.0
2018-08-03 17:00:00,32.0,33.0,65.0,65.0
2018-08-03 20:00:00,28.0,31.0,80.0,70.0
2018-08-03 23:00:00,27.0,28.0,90.0,85.0
2018-08-04 02:00:00,26.0,26.0,90.0,90.0
2018-08-04 05:00:00,26.0,26.0,90.0,90.0
2018-08-04 08:00:00,30.0,26.0,80.0,90.0
2018-08-04 11:00:00,32.0,30.0,70.0,80.0
2018-08-04 14:00:00,33.0,32.0,65.0,65.0
2018-08-04 17:00:00,31.0,33.0,70.0,65.0
2018-08-04 20:00:00,28.0,31.0,80.0,70.0
2018-08-04 23:00:00,27.0,28.0,90.0,85.0
2018-08-05 02:00:00,26.0,26.0,90.0,90.0
2018-08-05 05:00:00,26.0,26.0,90.0,90.0
2018-08-05 08:00:00,30.0,25.0,80.0,90.0
2018-08-05 11:00:00,32.0,30.0,70.0,80.0
2018-08-05 14:00:00,33.0,33.0,65.0,65.0
2018-08-05 17:00:00,31.0,33.0,70.0,65.0
2018-08-05 20:00:00,28.0,31.0,80.0,70.0
2018-08-05 23:00:00,26.0,27.0,90.0,85.0
2018-08-06 02:00:00,26.0,26.0,90.0,90.0
2018-08-06 05:00:00,26.0,25.0,90.0,90.0
2018-08-06 08:00:00,30.0,25.0,75.0,90.0
2018-08-06 11:00:00,33.0,30.0,65.0,80.0
2018-08-06 14:00:00,33.0,32.0,65.0,65.0
2018-08-06 17:00:00,31.0,33.0,70.0,65.0
2018-08-06 20:00:00,27.0,31.0,85.0,70.0
2018-08-06 23:00:00,26.0,27.0,90.0,85.0
2018-08-07 02:00:00,25.0,26.0,90.0,85.0
2018-08-07 05:00:00,25.0,25.0,90.0,90.0
2018-08-07 08:00:00,30.0,25.0,80.0,90.0
2018-08-07 11:00:00,32.0,30.0,65.0,80.0
2018-08-07 14:00:00,32.0,31.0,70.0,75.0
2018-08-07 17:00:00,31.0,31.0,70.0,75.0
2018-08-07 20:00:00,27.0,30.0,85.0,75.0
2018-08-07 23:00:00,26.0,27.0,90.0,85.0
2018-08-08 02:00:00,26.0,26.0,90.0,90.0
2018-08-08 05:00:00,26.0,26.0,90.0,90.0
2018-08-08 08:00:00,29.0,25.0,85.0,90.0
2018-08-08 11:00:00,31.0,29.0,70.0,80.0
2018-08-08 14:00:00,31.0,31.0,75.0,65.0
2018-08-08 17:00:00,30.0,32.0,80.0,65.0
2018-08-08 20:00:00,27.0,31.0,90.0,70.0
2018-08-08 23:00:00,27.0,27.0,90.0,80.0
2018-08-09 02:00:00,26.0,26.0,90.0,80.0
2018-08-09 05:00:00,25.0,25.0,90.0,80.0
2018-08-09 08:00:00,29.0,24.0,80.0,80.0
2018-08-09 11:00:00,31.0,29.0,65.0,70.0
2018-08-09 14:00:00,32.0,32.0,60.0,55.0
2018-08-09 17:00:00,31.0,34.0,70.0,50.0
2018-08-09 20:00:00,27.0,32.0,80.0,55.0
2018-08-09 23:00:00,26.0,28.0,80.0,70.0
2018-08-10 02:00:00,25.0,26.0,80.0,70.0
2018-08-10 05:00:00,25.0,25.0,80.0,80.0
2018-08-10 08:00:00,29.0,24.0,70.0,80.0
2018-08-10 11:00:00,33.0,29.0,55.0,70.0
2018-08-10 14:00:00,34.0,32.0,50.0,60.0
2018-08-10 17:00:00,32.0,33.0,55.0,65.0
2018-08-10 20:00:00,28.0,31.0,70.0,70.0
2018-08-10 23:00:00,26.0,28.0,75.0,80.0
2018-08-11 02:00:00,25.0,26.0,80.0,85.0
2018-08-11 05:00:00,25.0,26.0,80.0,90.0
2018-08-11 08:00:00,29.0,25.0,70.0,90.0
2018-08-11 11:00:00,32.0,29.0,60.0,80.0
2018-08-11 14:00:00,33.0,32.0,65.0,65.0
2018-08-11 17:00:00,31.0,33.0,70.0,65.0
2018-08-11 20:00:00,28.0,31.0,80.0,75.0
2018-08-11 23:00:00,26.0,28.0,85.0,85.0
2018-08-12 02:00:00,26.0,27.0,90.0,85.0
2018-08-12 05:00:00,25.0,26.0,90.0,85.0
2018-08-12 08:00:00,30.0,26.0,75.0,90.0
2018-08-12 11:00:00,33.0,29.0,65.0,85.0
2018-08-12 14:00:00,33.0,32.0,70.0,65.0
2018-08-12 17:00:00,32.0,34.0,70.0,60.0
2018-08-12 20:00:00,29.0,32.0,80.0,65.0
2018-08-12 23:00:00,27.0,28.0,85.0,80.0
2018-08-13 02:00:00,27.0,27.0,85.0,85.0
2018-08-13 05:00:00,26.0,26.0,90.0,85.0
2018-08-13 08:00:00,30.0,26.0,75.0,90.0
2018-08-13 11:00:00,33.0,30.0,60.0,80.0
2018-08-13 14:00:00,34.0,32.0,60.0,70.0
2018-08-13 17:00:00,32.0,32.0,65.0,60.0
2018-08-13 20:00:00,28.0,31.0,75.0,65.0
2018-08-13 23:00:00,27.0,28.0,80.0,75.0
2018-08-14 02:00:00,26.0,26.0,85.0,80.0
2018-08-14 05:00:00,26.0,25.0,85.0,85.0
2018-08-14 08:00:00,31.0,25.0,75.0,90.0
2018-08-14 11:00:00,34.0,29.0,60.0,75.0
2018-08-14 14:00:00,34.0,32.0,65.0,55.0
2018-08-14 17:00:00,31.0,33.0,70.0,50.0
2018-08-14 20:00:00,28.0,31.0,75.0,50.0
2018-08-14 23:00:00,26.0,25.0,80.0,65.0
2018-08-15 02:00:00,25.0,23.0,85.0,65.0
2018-08-15 05:00:00,26.0,22.0,90.0,65.0
2018-08-15 08:00:00,31.0,21.0,75.0,70.0
2018-08-15 11:00:00,32.0,26.0,65.0,60.0
2018-08-15 14:00:00,33.0,30.0,55.0,45.0
2018-08-15 17:00:00,31.0,32.0,60.0,40.0
2018-08-15 20:00:00,27.0,30.0,55.0,40.0
2018-08-15 23:00:00,24.0,24.0,60.0,60.0
2018-08-16 02:00:00,22.0,22.0,70.0,65.0
2018-08-16 05:00:00,21.0,21.0,70.0,70.0
2018-08-16 08:00:00,26.0,20.0,55.0,75.0
2018-08-16 11:00:00,30.0,25.0,45.0,60.0
2018-08-16 14:00:00,32.0,29.0,35.0,45.0
2018-08-16 17:00:00,30.0,30.0,45.0,40.0
2018-08-16 20:00:00,24.0,28.0,55.0,55.0
2018-08-16 23:00:00,22.0,24.0,65.0,75.0
2018-08-17 02:00:00,21.0,23.0,70.0,75.0
2018-08-17 05:00:00,21.0,22.0,75.0,80.0
2018-08-17 08:00:00,25.0,22.0,60.0,80.0
2018-08-17 11:00:00,29.0,26.0,40.0,70.0
2018-08-17 14:00:00,30.0,29.0,40.0,60.0
2018-08-17 17:00:00,28.0,30.0,50.0,55.0
2018-08-17 20:00:00,24.0,28.0,65.0,60.0
2018-08-17 23:00:00,23.0,25.0,70.0,75.0
2018-08-18 02:00:00,22.0,24.0,80.0,80.0
2018-08-18 05:00:00,22.0,23.0,80.0,85.0
2018-08-18 08:00:00,26.0,23.0,70.0,85.0
2018-08-18 11:00:00,30.0,27.0,55.0,70.0
2018-08-18 14:00:00,31.0,30.0,50.0,60.0
2018-08-18 17:00:00,29.0,31.0,55.0,50.0
2018-08-18 20:00:00,25.0,29.0,75.0,65.0
2018-08-18 23:00:00,24.0,26.0,80.0,75.0
2018-08-19 02:00:00,23.0,25.0,85.0,80.0
2018-08-19 05:00:00,23.0,25.0,80.0,80.0
2018-08-19 08:00:00,28.0,24.0,65.0,85.0
2018-08-19 11:00:00,31.0,28.0,55.0,70.0
2018-08-19 14:00:00,32.0,31.0,50.0,55.0
2018-08-19 17:00:00,30.0,32.0,65.0,55.0
2018-08-19 20:00:00,27.0,30.0,80.0,65.0
2018-08-19 23:00:00,26.0,27.0,80.0,75.0
2018-08-20 02:00:00,25.0,26.0,85.0,85.0
2018-08-20 05:00:00,24.0,25.0,80.0,90.0
2018-08-20 08:00:00,27.0,24.0,70.0,85.0
2018-08-20 11:00:00,31.0,29.0,70.0,75.0
2018-08-20 14:00:00,32.0,33.0,70.0,60.0
2018-08-20 17:00:00,28.0,34.0,75.0,55.0
2018-08-20 20:00:00,26.0,31.0,85.0,65.0
2018-08-20 23:00:00,24.0,29.0,85.0,70.0
2018-08-21 02:00:00,24.0,27.0,90.0,70.0
2018-08-21 05:00:00,24.0,26.0,85.0,75.0
2018-08-21 08:00:00,29.0,25.0,75.0,75.0
2018-08-21 11:00:00,33.0,28.0,60.0,70.0
2018-08-21 14:00:00,34.0,30.0,60.0,70.0
2018-08-21 17:00:00,31.0,30.0,65.0,70.0
2018-08-21 20:00:00,29.0,28.0,70.0,75.0
2018-08-21 23:00:00,27.0,27.0,70.0,70.0
2018-08-22 02:00:00,26.0,26.0,75.0,75.0
2018-08-22 05:00:00,26.0,26.0,75.0,80.0
2018-08-22 08:00:00,27.0,26.0,75.0,85.0
2018-08-22 11:00:00,29.0,28.0,70.0,85.0
2018-08-22 14:00:00,31.0,28.0,65.0,80.0
2018-08-22 17:00:00,29.0,29.0,65.0,80.0
2018-08-22 20:00:00,28.0,27.0,70.0,80.0
2018-08-22 23:00:00,27.0,25.0,75.0,85.0
2018-08-23 02:00:00,26.0,24.0,80.0,85.0
2018-08-23 05:00:00,26.0,24.0,85.0,85.0
2018-08-23 08:00:00,27.0,23.0,85.0,90.0
2018-08-23 11:00:00,28.0,26.0,80.0,80.0
2018-08-23 14:00:00,28.0,28.0,75.0,70.0
2018-08-23 17:00:00,27.0,28.0,80.0,55.0
2018-08-23 20:00:00,24.0,26.0,85.0,65.0
2018-08-23 23:00:00,24.0,23.0,85.0,85.0
2018-08-24 02:00:00,23.0,22.0,90.0,85.0
2018-08-24 05:00:00,22.0,21.0,90.0,85.0
2018-08-24 08:00:00,26.0,20.0,75.0,90.0
2018-08-24 11:00:00,28.0,25.0,65.0,75.0
2018-08-24 14:00:00,28.0,28.0,60.0,60.0
2018-08-24 17:00:00,26.0,27.0,65.0,60.0
2018-08-24 20:00:00,22.0,25.0,85.0,70.0
2018-08-24 23:00:00,21.0,23.0,85.0,80.0
2018-08-25 02:00:00,21.0,22.0,85.0,85.0
2018-08-25 05:00:00,20.0,22.0,90.0,85.0
2018-08-25 08:00:00,23.0,21.0,85.0,90.0
2018-08-25 11:00:00,25.0,23.0,75.0,85.0
2018-08-25 14:00:00,24.0,25.0,75.0,80.0
2018-08-25 17:00:00,22.0,27.0,85.0,75.0
2018-08-25 20:00:00,21.0,26.0,90.0,80.0
2018-08-25 23:00:00,22.0,24.0,90.0,90.0
2018-08-26 02:00:00,23.0,23.0,85.0,90.0
2018-08-26 05:00:00,22.0,23.0,90.0,90.0
2018-08-26 08:00:00,23.0,23.0,90.0,90.0
2018-08-26 11:00:00,24.0,25.0,85.0,90.0
2018-08-26 14:00:00,26.0,27.0,80.0,80.0
2018-08-26 17:00:00,25.0,27.0,85.0,85.0
2018-08-26 20:00:00,24.0,27.0,95.0,85.0
2018-08-26 23:00:00,24.0,25.0,90.0,90.0
2018-08-27 02:00:00,24.0,25.0,90.0,90.0
2018-08-27 05:00:00,23.0,24.0,90.0,90.0
2018-08-27 08:00:00,25.0,24.0,90.0,90.0
2018-08-27 11:00:00,26.0,27.0,90.0,85.0
2018-08-27 14:00:00,28.0,27.0,85.0,80.0
2018-08-27 17:00:00,26.0,28.0,90.0,80.0
2018-08-27 20:00:00,25.0,27.0,95.0,85.0
2018-08-27 23:00:00,24.0,25.0,90.0,90.0
2018-08-28 02:00:00,24.0,24.0,90.0,90.0
2018-08-28 05:00:00,24.0,24.0,90.0,90.0
2018-08-28 08:00:00,26.0,24.0,90.0,90.0
2018-08-28 11:00:00,28.0,25.0,85.0,90.0
2018-08-28 14:00:00,28.0,26.0,80.0,85.0
2018-08-28 17:00:00,27.0,27.0,80.0,80.0
2018-08-28 20:00:00,25.0,26.0,90.0,85.0
2018-08-28 23:00:00,24.0,24.0,90.0,90.0
2018-08-29 02:00:00,24.0,23.0,90.0,90.0
2018-08-29 05:00:00,24.0,22.0,90.0,90.0
2018-08-29 08:00:00,25.0,21.0,90.0,90.0
2018-08-29 11:00:00,27.0,24.0,85.0,80.0
2018-08-29 14:00:00,27.0,26.0,75.0,70.0
2018-08-29 17:00:00,25.0,25.0,85.0,65.0
2018-08-29 20:00:00,23.0,25.0,90.0,70.0
2018-08-29 23:00:00,23.0,22.0,90.0,85.0
2018-08-30 02:00:00,22.0,21.0,90.0,90.0
2018-08-30 05:00:00,20.0,20.0,90.0,90.0
2018-08-30 08:00:00,23.0,20.0,85.0,90.0
2018-08-30 11:00:00,25.0,24.0,75.0,80.0
2018-08-30 14:00:00,26.0,27.0,65.0,65.0
2018-08-30 17:00:00,25.0,29.0,70.0,55.0
2018-08-30 20:00:00,22.0,27.0,85.0,65.0
2018-08-30 23:00:00,21.0,23.0,90.0,75.0
2018-08-31 02:00:00,20.0,22.0,90.0,75.0
2018-08-31 05:00:00,20.0,20.0,90.0,75.0
2018-08-31 08:00:00,24.0,19.0,80.0,80.0
2018-08-31 11:00:00,28.0,23.0,60.0,65.0
2018-08-31 14:00:00,29.0,27.0,50.0,60.0
2018-08-31 17:00:00,27.0,29.0,65.0,55.0
2018-08-31 20:00:00,24.0,27.0,70.0,70.0
2018-08-31 23:00:00,21.0,23.0,75.0,80.0
2018-09-01 02:00:00,20.0,22.0,80.0,80.0
2018-09-01 05:00:00,19.0,22.0,85.0,85.0
2018-09-01 08:00:00,23.0,21.0,65.0,85.0
2018-09-01 11:00:00,27.0,24.0,55.0,80.0
2018-09-01 14:00:00,29.0,26.0,50.0,75.0
2018-09-01 17:00:00,27.0,27.0,65.0,80.0
2018-09-01 20:00:00,23.0,26.0,80.0,85.0
2018-09-01 23:00:00,22.0,24.0,80.0,90.0
2018-09-02 02:00:00,22.0,23.0,85.0,90.0
2018-09-02 05:00:00,22.0,23.0,85.0,85.0
2018-09-02 08:00:00,24.0,21.0,80.0,85.0
2018-09-02 11:00:00,25.0,24.0,80.0,85.0
2018-09-02 14:00:00,26.0,26.0,80.0,70.0
2018-09-02 17:00:00,25.0,26.0,90.0,65.0
2018-09-02 20:00:00,23.0,24.0,90.0,70.0
2018-09-02 23:00:00,23.0,22.0,85.0,70.0
2018-09-03 02:00:00,22.0,21.0,85.0,70.0
2018-09-03 05:00:00,21.0,21.0,90.0,70.0
2018-09-03 08:00:00,24.0,20.0,85.0,70.0
2018-09-03 11:00:00,27.0,24.0,70.0,60.0
2018-09-03 14:00:00,27.0,27.0,60.0,50.0
2018-09-03 17:00:00,25.0,27.0,65.0,50.0
2018-09-03 20:00:00,22.0,24.0,70.0,60.0
2018-09-03 23:00:00,22.0,21.0,70.0,75.0
2018-09-04 02:00:00,21.0,19.0,70.0,75.0
2018-09-04 05:00:00,20.0,19.0,80.0,85.0
2018-09-04 08:00:00,25.0,18.0,70.0,80.0
2018-09-04 11:00:00,27.0,24.0,60.0,70.0
2018-09-04 14:00:00,27.0,26.0,50.0,55.0
2018-09-04 17:00:00,25.0,27.0,60.0,65.0
2018-09-04 20:00:00,21.0,25.0,75.0,70.0
2018-09-04 23:00:00,20.0,23.0,80.0,80.0
2018-09-05 02:00:00,19.0,22.0,85.0,80.0
2018-09-05 05:00:00,19.0,22.0,85.0,80.0
2018-09-05 08:00:00,24.0,22.0,75.0,85.0
2018-09-05 11:00:00,27.0,24.0,60.0,80.0
2018-09-05 14:00:00,27.0,25.0,60.0,70.0
2018-09-05 17:00:00,26.0,25.0,70.0,65.0
2018-09-05 20:00:00,23.0,23.0,80.0,65.0
2018-09-05 23:00:00,23.0,20.0,80.0,70.0
2018-09-06 02:00:00,22.0,19.0,80.0,65.0
2018-09-06 05:00:00,22.0,18.0,85.0,60.0
2018-09-06 08:00:00,25.0,17.0,85.0,70.0
2018-09-06 11:00:00,25.0,22.0,65.0,55.0
2018-09-06 14:00:00,25.0,24.0,65.0,50.0
2018-09-06 17:00:00,23.0,25.0,55.0,45.0
2018-09-06 20:00:00,20.0,23.0,60.0,50.0
2018-09-06 23:00:00,19.0,20.0,60.0,65.0
2018-09-07 02:00:00,18.0,18.0,65.0,70.0
2018-09-07 05:00:00,16.0,17.0,80.0,75.0
2018-09-07 08:00:00,22.0,16.0,60.0,80.0
2018-09-07 11:00:00,24.0,21.0,45.0,70.0
2018-09-07 14:00:00,26.0,25.0,45.0,55.0
2018-09-07 17:00:00,24.0,25.0,55.0,50.0
2018-09-07 20:00:00,20.0,23.0,65.0,60.0
2018-09-07 23:00:00,19.0,20.0,70.0,70.0
2018-09-08 02:00:00,17.0,19.0,70.0,80.0
2018-09-08 05:00:00,16.0,17.0,80.0,80.0
2018-09-08 08:00:00,22.0,17.0,65.0,85.0
2018-09-08 11:00:00,25.0,21.0,50.0,75.0
2018-09-08 14:00:00,25.0,25.0,45.0,55.0
2018-09-08 17:00:00,22.0,26.0,55.0,50.0
2018-09-08 20:00:00,18.0,24.0,70.0,60.0
2018-09-08 23:00:00,18.0,21.0,80.0,70.0
2018-09-09 02:00:00,17.0,18.0,80.0,75.0
2018-09-09 05:00:00,17.0,17.0,80.0,80.0
2018-09-09 08:00:00,21.0,16.0,70.0,80.0
2018-09-09 11:00:00,25.0,20.0,55.0,70.0
2018-09-09 14:00:00,26.0,24.0,50.0,55.0
2018-09-09 17:00:00,24.0,25.0,60.0,50.0
2018-09-09 20:00:00,20.0,23.0,65.0,60.0
2018-09-09 23:00:00,18.0,19.0,65.0,65.0
2018-09-10 02:00:00,16.0,17.0,75.0,70.0
2018-09-10 05:00:00,16.0,16.0,80.0,85.0
2018-09-10 08:00:00,19.0,15.0,70.0,80.0
2018-09-10 11:00:00,23.0,20.0,55.0,70.0
2018-09-10 14:00:00,25.0,24.0,50.0,55.0
2018-09-10 17:00:00,23.0,27.0,55.0,50.0
2018-09-10 20:00:00,19.0,24.0,70.0,60.0
2018-09-10 23:00:00,17.0,21.0,75.0,75.0
2018-09-11 02:00:00,16.0,19.0,80.0,80.0
2018-09-11 05:00:00,16.0,19.0,80.0,85.0
2018-09-11 08:00:00,20.0,18.0,70.0,85.0
2018-09-11 11:00:00,25.0,21.0,55.0,75.0
2018-09-11 14:00:00,27.0,25.0,50.0,65.0
2018-09-11 17:00:00,25.0,26.0,65.0,60.0
2018-09-11 20:00:00,22.0,24.0,80.0,70.0
2018-09-11 23:00:00,20.0,21.0,80.0,80.0
2018-09-12 02:00:00,19.0,19.0,85.0,85.0
2018-09-12 05:00:00,18.0,19.0,85.0,90.0
2018-09-12 08:00:00,21.0,19.0,75.0,85.0
2018-09-12 11:00:00,25.0,23.0,65.0,80.0
2018-09-12 14:00:00,27.0,26.0,60.0,70.0
2018-09-12 17:00:00,25.0,26.0,65.0,70.0
2018-09-12 20:00:00,22.0,24.0,80.0,80.0
2018-09-12 23:00:00,20.0,23.0,85.0,85.0
2018-09-13 02:00:00,20.0,22.0,85.0,85.0
2018-09-13 05:00:00,19.0,20.0,85.0,85.0
2018-09-13 08:00:00,22.0,20.0,75.0,85.0
2018-09-13 11:00:00,25.0,22.0,65.0,85.0
2018-09-13 14:00:00,26.0,25.0,65.0,75.0
2018-09-13 17:00:00,23.0,27.0,75.0,70.0
2018-09-13 20:00:00,21.0,24.0,80.0,75.0
2018-09-13 23:00:00,21.0,22.0,80.0,80.0
2018-09-14 02:00:00,20.0,22.0,85.0,85.0
2018-09-14 05:00:00,19.0,21.0,80.0,85.0
2018-09-14 08:00:00,23.0,20.0,75.0,85.0
2018-09-14 11:00:00,26.0,22.0,70.0,85.0
2018-09-14 14:00:00,26.0,24.0,75.0,70.0
2018-09-14 17:00:00,24.0,24.0,75.0,70.0
2018-09-14 20:00:00,22.0,23.0,80.0,75.0
2018-09-14 23:00:00,21.0,21.0,90.0,85.0
2018-09-15 02:00:00,21.0,20.0,85.0,90.0
2018-09-15 05:00:00,20.0,19.0,90.0,85.0
2018-09-15 08:00:00,22.0,18.0,85.0,85.0
2018-09-15 11:00:00,23.0,21.0,75.0,70.0
2018-09-15 14:00:00,24.0,24.0,70.0,55.0
2018-09-15 17:00:00,22.0,25.0,80.0,50.0
2018-09-15 20:00:00,20.0,22.0,90.0,60.0
2018-09-15 23:00:00,20.0,18.0,90.0,80.0
2018-09-16 02:00:00,20.0,17.0,90.0,85.0
2018-09-16 05:00:00,18.0,16.0,85.0,85.0
2018-09-16 08:00:00,22.0,15.0,75.0,85.0
2018-09-16 11:00:00,24.0,21.0,55.0,75.0
2018-09-16 14:00:00,25.0,25.0,45.0,45.0
2018-09-16 17:00:00,22.0,25.0,55.0,55.0
2018-09-16 20:00:00,17.0,22.0,75.0,65.0
2018-09-16 23:00:00,17.0,19.0,80.0,80.0
2018-09-17 02:00:00,16.0,18.0,85.0,85.0
2018-09-17 05:00:00,16.0,18.0,85.0,85.0
2018-09-17 08:00:00,21.0,18.0,75.0,85.0
2018-09-17 11:00:00,24.0,21.0,55.0,80.0
2018-09-17 14:00:00,25.0,24.0,50.0,65.0
2018-09-17 17:00:00,22.0,24.0,65.0,60.0
2018-09-17 20:00:00,19.0,22.0,80.0,70.0
2018-09-17 23:00:00,18.0,20.0,85.0,80.0
2018-09-18 02:00:00,18.0,19.0,85.0,85.0
2018-09-18 05:00:00,17.0,18.0,90.0,90.0
2018-09-18 08:00:00,21.0,17.0,80.0,85.0
2018-09-18 11:00:00,23.0,19.0,70.0,85.0
2018-09-18 14:00:00,22.0,21.0,70.0,85.0
2018-09-18 17:00:00,22.0,23.0,70.0,80.0
2018-09-18 20:00:00,19.0,21.0,80.0,80.0
2018-09-18 23:00:00,19.0,20.0,85.0,80.0
2018-09-19 02:00:00,18.0,20.0,85.0,85.0
2018-09-19 05:00:00,18.0,20.0,85.0,85.0
2018-09-19 08:00:00,19.0,19.0,90.0,85.0
2018-09-19 11:00:00,21.0,20.0,85.0,90.0
2018-09-19 14:00:00,22.0,22.0,80.0,90.0
2018-09-19 17:00:00,21.0,22.0,80.0,80.0
2018-09-19 20:00:00,21.0,22.0,85.0,80.0
2018-09-19 23:00:00,20.0,19.0,85.0,85.0
2018-09-20 02:00:00,20.0,19.0,85.0,85.0
2018-09-20 05:00:00,19.0,18.0,85.0,85.0
2018-09-20 08:00:00,20.0,17.0,90.0,85.0
2018-09-20 11:00:00,21.0,21.0,85.0,75.0
2018-09-20 14:00:00,22.0,23.0,80.0,60.0
2018-09-20 17:00:00,22.0,24.0,75.0,45.0
2018-09-20 20:00:00,20.0,20.0,90.0,55.0
2018-09-20 23:00:00,19.0,16.0,85.0,75.0
2018-09-21 02:00:00,18.0,15.0,90.0,80.0
2018-09-21 05:00:00,18.0,14.0,90.0,85.0
2018-09-21 08:00:00,21.0,15.0,80.0,85.0
2018-09-21 11:00:00,24.0,19.0,55.0,70.0
2018-09-21 14:00:00,24.0,22.0,45.0,60.0
2018-09-21 17:00:00,21.0,23.0,60.0,55.0
2018-09-21 20:00:00,17.0,21.0,75.0,65.0
2018-09-21 23:00:00,16.0,17.0,80.0,80.0
2018-09-22 02:00:00,15.0,16.0,85.0,80.0
2018-09-22 05:00:00,16.0,15.0,80.0,70.0
2018-09-22 08:00:00,18.0,15.0,80.0,70.0
2018-09-22 11:00:00,22.0,19.0,65.0,60.0
2018-09-22 14:00:00,23.0,20.0,55.0,50.0
2018-09-22 17:00:00,21.0,21.0,65.0,50.0
2018-09-22 20:00:00,17.0,18.0,80.0,55.0
2018-09-22 23:00:00,17.0,15.0,65.0,65.0
2018-09-23 02:00:00,16.0,14.0,70.0,75.0
2018-09-23 05:00:00,15.0,13.0,70.0,75.0
2018-09-23 08:00:00,19.0,12.0,60.0,80.0
2018-09-23 11:00:00,20.0,17.0,50.0,65.0
2018-09-23 14:00:00,20.0,20.0,45.0,45.0
2018-09-23 17:00:00,18.0,21.0,55.0,45.0
2018-09-23 20:00:00,15.0,18.0,70.0,55.0
