datetime,year,month,day,hour,temp_24,hum_24,temp_48,hum_48
2017-03-28 03:00:00,2017,3,28,3,3.0,80,4.0,70
2017-03-28 06:00:00,2017,3,28,6,3.0,85,2.0,80
2017-03-28 09:00:00,2017,3,28,9,6.0,75,1.0,80
2017-03-28 12:00:00,2017,3,28,12,12.0,40,7.0,60
2017-03-28 15:00:00,2017,3,28,15,13.0,35,13.0,30
2017-03-28 18:00:00,2017,3,28,18,10.0,40,15.0,25
2017-03-28 21:00:00,2017,3,28,21,5.0,60,10.0,45
2017-03-29 00:00:00,2017,3,29,0,3.0,75,7.0,70
2017-03-29 03:00:00,2017,3,29,3,2.0,80,5.0,80
2017-03-29 06:00:00,2017,3,29,6,1.0,85,4.0,80
2017-03-29 09:00:00,2017,3,29,9,7.0,70,3.0,85
2017-03-29 12:00:00,2017,3,29,12,13.0,30,8.0,70
2017-03-29 15:00:00,2017,3,29,15,14.0,25,14.0,40
2017-03-29 18:00:00,2017,3,29,18,11.0,45,14.0,40
2017-03-29 21:00:00,2017,3,29,21,7.0,65,11.0,55
2017-03-30 00:00:00,2017,3,30,0,6.0,80,7.0,70
2017-03-30 03:00:00,2017,3,30,3,5.0,80,6.0,75
2017-03-30 06:00:00,2017,3,30,6,4.0,80,4.0,80
2017-03-30 09:00:00,2017,3,30,9,9.0,70,3.0,85
2017-03-30 12:00:00,2017,3,30,12,14.0,45,7.0,70
2017-03-30 15:00:00,2017,3,30,15,14.0,40,11.0,45
2017-03-30 18:00:00,2017,3,30,18,11.0,50,13.0,30
2017-03-30 21:00:00,2017,3,30,21,7.0,75,10.0,35
2017-03-31 00:00:00,2017,3,31,0,5.0,75,6.0,60
2017-03-31 03:00:00,2017,3,31,3,4.0,80,4.0,70
2017-03-31 06:00:00,2017,3,31,6,3.0,85,3.0,75
2017-03-31 09:00:00,2017,3,31,9,7.0,70,1.0,80
2017-03-31 12:00:00,2017,3,31,12,11.0,50,7.0,60
2017-03-31 15:00:00,2017,3,31,15,13.0,30,12.0,30
2017-03-31 18:00:00,2017,3,31,18,10.0,40,14.0,25
2017-03-31 21:00:00,2017,3,31,21,6.0,55,11.0,30
2017-04-01 00:00:00,2017,4,1,0,5.0,60,6.0,55
2017-04-01 03:00:00,2017,4,1,3,3.0,70,4.0,65
2017-04-01 06:00:00,2017,4,1,6,2.0,80,3.0,75
2017-04-01 09:00:00,2017,4,1,9,8.0,60,2.0,75
2017-04-01 12:00:00,2017,4,1,12,14.0,20,10.0,55
2017-04-01 15:00:00,2017,4,1,15,15.0,15,17.0,25
2017-04-01 18:00:00,2017,4,1,18,11.0,30,18.0,20
2017-04-01 21:00:00,2017,4,1,21,7.0,55,15.0,30
2017-04-02 00:00:00,2017,4,2,0,5.0,65,9.0,60
2017-04-02 03:00:00,2017,4,2,3,3.0,75,6.0,70
2017-04-02 06:00:00,2017,4,2,6,3.0,75,5.0,80
2017-04-02 09:00:00,2017,4,2,9,10.0,55,4.0,80
2017-04-02 12:00:00,2017,4,2,12,17.0,25,11.0,65
2017-04-02 15:00:00,2017,4,2,15,19.0,20,19.0,30
2017-04-02 18:00:00,2017,4,2,18,15.0,35,20.0,25
2017-04-02 21:00:00,2017,4,2,21,9.0,60,16.0,30
2017-04-03 00:00:00,2017,4,3,0,7.0,75,11.0,55
2017-04-03 03:00:00,2017,4,3,3,5.0,80,9.0,65
2017-04-03 06:00:00,2017,4,3,6,4.0,80,8.0,75
2017-04-03 09:00:00,2017,4,3,9,11.0,60,7.0,70
2017-04-03 12:00:00,2017,4,3,12,18.0,30,11.0,65
2017-04-03 15:00:00,2017,4,3,15,19.0,25,13.0,55
2017-04-03 18:00:00,2017,4,3,18,16.0,30,13.0,70
2017-04-03 21:00:00,2017,4,3,21,11.0,55,12.0,75
2017-04-04 00:00:00,2017,4,4,0,9.0,60,12.0,80
2017-04-04 03:00:00,2017,4,4,3,8.0,65,12.0,85
2017-04-04 06:00:00,2017,4,4,6,8.0,60,12.0,85
2017-04-04 09:00:00,2017,4,4,9,11.0,60,11.0,85
2017-04-04 12:00:00,2017,4,4,12,13.0,75,11.0,85
2017-04-04 15:00:00,2017,4,4,15,13.0,80,14.0,80
2017-04-04 18:00:00,2017,4,4,18,13.0,85,15.0,65
2017-04-04 21:00:00,2017,4,4,21,14.0,80,13.0,70
2017-04-05 00:00:00,2017,4,5,0,13.0,85,10.0,80
2017-04-05 03:00:00,2017,4,5,3,11.0,85,9.0,85
2017-04-05 06:00:00,2017,4,5,6,9.0,85,7.0,85
2017-04-05 09:00:00,2017,4,5,9,10.0,85,7.0,85
2017-04-05 12:00:00,2017,4,5,12,13.0,75,11.0,80
2017-04-05 15:00:00,2017,4,5,15,14.0,65,18.0,50
2017-04-05 18:00:00,2017,4,5,18,11.0,70,22.0,40
2017-04-05 21:00:00,2017,4,5,21,8.0,80,17.0,60
2017-04-06 00:00:00,2017,4,6,0,7.0,85,13.0,75
2017-04-06 03:00:00,2017,4,6,3,6.0,85,11.0,85
2017-04-06 06:00:00,2017,4,6,6,6.0,90,8.0,85
2017-04-06 09:00:00,2017,4,6,9,9.0,85,7.0,85
2017-04-06 12:00:00,2017,4,6,12,17.0,55,10.0,80
2017-04-06 15:00:00,2017,4,6,15,21.0,45,15.0,55
2017-04-06 18:00:00,2017,4,6,18,16.0,65,16.0,55
2017-04-06 21:00:00,2017,4,6,21,10.0,75,12.0,65
2017-04-07 00:00:00,2017,4,7,0,8.0,85,10.0,75
2017-04-07 03:00:00,2017,4,7,3,7.0,85,9.0,80
2017-04-07 06:00:00,2017,4,7,6,5.0,85,8.0,75
2017-04-07 09:00:00,2017,4,7,9,7.0,85,8.0,80
2017-04-07 12:00:00,2017,4,7,12,14.0,60,12.0,70
2017-04-07 15:00:00,2017,4,7,15,15.0,60,18.0,50
2017-04-07 18:00:00,2017,4,7,18,11.0,70,20.0,40
2017-04-07 21:00:00,2017,4,7,21,9.0,80,17.0,35
2017-04-08 00:00:00,2017,4,8,0,9.0,80,12.0,45
2017-04-08 03:00:00,2017,4,8,3,9.0,75,9.0,50
2017-04-08 06:00:00,2017,4,8,6,8.0,70,8.0,50
2017-04-08 09:00:00,2017,4,8,9,12.0,60,7.0,55
2017-04-08 12:00:00,2017,4,8,12,18.0,50,12.0,35
2017-04-08 15:00:00,2017,4,8,15,20.0,45,18.0,15
2017-04-08 18:00:00,2017,4,8,18,17.0,40,21.0,10
2017-04-08 21:00:00,2017,4,8,21,12.0,40,18.0,20
2017-04-09 00:00:00,2017,4,9,0,10.0,40,13.0,35
2017-04-09 03:00:00,2017,4,9,3,9.0,45,10.0,45
2017-04-09 06:00:00,2017,4,9,6,7.0,55,9.0,60
2017-04-09 09:00:00,2017,4,9,9,12.0,40,7.0,75
2017-04-09 12:00:00,2017,4,9,12,17.0,20,8.0,75
2017-04-09 15:00:00,2017,4,9,15,21.0,15,13.0,50
2017-04-09 18:00:00,2017,4,9,18,18.0,20,16.0,40
2017-04-09 21:00:00,2017,4,9,21,12.0,35,13.0,55
2017-04-10 00:00:00,2017,4,10,0,11.0,45,10.0,55
2017-04-10 03:00:00,2017,4,10,3,9.0,65,8.0,40
2017-04-10 06:00:00,2017,4,10,6,8.0,80,7.0,35
2017-04-10 09:00:00,2017,4,10,9,10.0,70,5.0,50
2017-04-10 12:00:00,2017,4,10,12,16.0,45,10.0,35
2017-04-10 15:00:00,2017,4,10,15,17.0,40,14.0,15
2017-04-10 18:00:00,2017,4,10,18,13.0,55,15.0,10
2017-04-10 21:00:00,2017,4,10,21,11.0,55,12.0,25
2017-04-11 00:00:00,2017,4,11,0,9.0,40,8.0,50
2017-04-11 03:00:00,2017,4,11,3,7.0,35,6.0,65
2017-04-11 06:00:00,2017,4,11,6,5.0,50,5.0,75
2017-04-11 09:00:00,2017,4,11,9,10.0,30,4.0,85
2017-04-11 12:00:00,2017,4,11,12,13.0,15,11.0,55
2017-04-11 15:00:00,2017,4,11,15,15.0,10,17.0,35
2017-04-11 18:00:00,2017,4,11,18,12.0,15,18.0,40
2017-04-11 21:00:00,2017,4,11,21,8.0,45,15.0,50
2017-04-12 00:00:00,2017,4,12,0,7.0,60,11.0,60
2017-04-12 03:00:00,2017,4,12,3,6.0,75,10.0,50
2017-04-12 06:00:00,2017,4,12,6,5.0,80,10.0,45
2017-04-12 09:00:00,2017,4,12,9,12.0,55,9.0,55
2017-04-12 12:00:00,2017,4,12,12,17.0,40,13.0,55
2017-04-12 15:00:00,2017,4,12,15,18.0,45,15.0,60
2017-04-12 18:00:00,2017,4,12,18,14.0,55,15.0,60
2017-04-12 21:00:00,2017,4,12,21,12.0,60,13.0,70
2017-04-13 00:00:00,2017,4,13,0,11.0,50,12.0,75
2017-04-13 03:00:00,2017,4,13,3,10.0,45,11.0,80
2017-04-13 06:00:00,2017,4,13,6,10.0,45,11.0,75
2017-04-13 09:00:00,2017,4,13,9,13.0,45,10.0,80
2017-04-13 12:00:00,2017,4,13,12,14.0,60,13.0,75
2017-04-13 15:00:00,2017,4,13,15,15.0,55,18.0,55
2017-04-13 18:00:00,2017,4,13,18,12.0,70,21.0,45
2017-04-13 21:00:00,2017,4,13,21,12.0,75,17.0,60
2017-04-14 00:00:00,2017,4,14,0,11.0,75,13.0,75
2017-04-14 03:00:00,2017,4,14,3,11.0,80,12.0,80
2017-04-14 06:00:00,2017,4,14,6,10.0,80,12.0,80
2017-04-14 09:00:00,2017,4,14,9,15.0,65,11.0,85
2017-04-14 12:00:00,2017,4,14,12,20.0,50,14.0,80
2017-04-14 15:00:00,2017,4,14,15,21.0,50,20.0,55
2017-04-14 18:00:00,2017,4,14,18,18.0,60,23.0,45
2017-04-14 21:00:00,2017,4,14,21,13.0,75,18.0,60
2017-04-15 00:00:00,2017,4,15,0,13.0,80,14.0,75
2017-04-15 03:00:00,2017,4,15,3,12.0,85,12.0,80
2017-04-15 06:00:00,2017,4,15,6,12.0,85,13.0,80
2017-04-15 09:00:00,2017,4,15,9,14.0,75,13.0,80
2017-04-15 12:00:00,2017,4,15,12,21.0,50,14.0,85
2017-04-15 15:00:00,2017,4,15,15,23.0,45,15.0,90
2017-04-15 18:00:00,2017,4,15,18,18.0,60,14.0,85
2017-04-15 21:00:00,2017,4,15,21,15.0,75,15.0,75
2017-04-16 00:00:00,2017,4,16,0,13.0,80,11.0,80
2017-04-16 03:00:00,2017,4,16,3,12.0,80,10.0,85
2017-04-16 06:00:00,2017,4,16,6,11.0,85,9.0,80
2017-04-16 09:00:00,2017,4,16,9,14.0,85,10.0,80
2017-04-16 12:00:00,2017,4,16,12,15.0,90,13.0,70
2017-04-16 15:00:00,2017,4,16,15,14.0,85,16.0,65
2017-04-16 18:00:00,2017,4,16,18,14.0,75,15.0,65
2017-04-16 21:00:00,2017,4,16,21,11.0,80,13.0,60
2017-04-17 00:00:00,2017,4,17,0,10.0,80,10.0,60
2017-04-17 03:00:00,2017,4,17,3,9.0,85,9.0,55
2017-04-17 06:00:00,2017,4,17,6,9.0,85,9.0,60
2017-04-17 09:00:00,2017,4,17,9,13.0,65,7.0,65
2017-04-17 12:00:00,2017,4,17,12,16.0,65,13.0,50
2017-04-17 15:00:00,2017,4,17,15,15.0,70,17.0,25
2017-04-17 18:00:00,2017,4,17,18,13.0,55,18.0,20
2017-04-17 21:00:00,2017,4,17,21,10.0,55,15.0,30
2017-04-18 00:00:00,2017,4,18,0,10.0,55,10.0,60
2017-04-18 03:00:00,2017,4,18,3,9.0,55,10.0,65
2017-04-18 06:00:00,2017,4,18,6,8.0,60,8.0,65
2017-04-18 09:00:00,2017,4,18,9,13.0,45,8.0,70
2017-04-18 12:00:00,2017,4,18,12,17.0,25,13.0,50
2017-04-18 15:00:00,2017,4,18,15,18.0,20,13.0,50
2017-04-18 18:00:00,2017,4,18,18,15.0,25,13.0,70
2017-04-18 21:00:00,2017,4,18,21,10.0,60,12.0,75
2017-04-19 00:00:00,2017,4,19,0,10.0,60,10.0,80
2017-04-19 03:00:00,2017,4,19,3,9.0,65,8.0,80
2017-04-19 06:00:00,2017,4,19,6,8.0,70,7.0,85
2017-04-19 09:00:00,2017,4,19,9,14.0,45,7.0,85
2017-04-19 12:00:00,2017,4,19,12,11.0,75,10.0,75
2017-04-19 15:00:00,2017,4,19,15,12.0,70,15.0,50
2017-04-19 18:00:00,2017,4,19,18,13.0,60,18.0,30
2017-04-19 21:00:00,2017,4,19,21,9.0,70,14.0,45
2017-04-20 00:00:00,2017,4,20,0,8.0,80,10.0,65
2017-04-20 03:00:00,2017,4,20,3,7.0,80,9.0,70
2017-04-20 06:00:00,2017,4,20,6,6.0,85,8.0,75
2017-04-20 09:00:00,2017,4,20,9,12.0,50,6.0,80
2017-04-20 12:00:00,2017,4,20,12,17.0,35,13.0,55
2017-04-20 15:00:00,2017,4,20,15,18.0,25,18.0,30
2017-04-20 18:00:00,2017,4,20,18,16.0,40,19.0,25
2017-04-20 21:00:00,2017,4,20,21,11.0,65,17.0,30
2017-04-21 00:00:00,2017,4,21,0,10.0,75,11.0,50
2017-04-21 03:00:00,2017,4,21,3,8.0,75,8.0,65
2017-04-21 06:00:00,2017,4,21,6,6.0,85,7.0,70
2017-04-21 09:00:00,2017,4,21,9,13.0,60,5.0,75
2017-04-21 12:00:00,2017,4,21,12,18.0,35,14.0,40
2017-04-21 15:00:00,2017,4,21,15,19.0,25,20.0,15
2017-04-21 18:00:00,2017,4,21,18,17.0,30,20.0,15
2017-04-21 21:00:00,2017,4,21,21,11.0,55,17.0,25
2017-04-22 00:00:00,2017,4,22,0,9.0,65,11.0,50
2017-04-22 03:00:00,2017,4,22,3,7.0,70,9.0,60
2017-04-22 06:00:00,2017,4,22,6,6.0,80,8.0,70
2017-04-22 09:00:00,2017,4,22,9,14.0,45,7.0,75
2017-04-22 12:00:00,2017,4,22,12,20.0,20,15.0,50
2017-04-22 15:00:00,2017,4,22,15,21.0,15,20.0,15
2017-04-22 18:00:00,2017,4,22,18,17.0,25,20.0,20
2017-04-22 21:00:00,2017,4,22,21,11.0,45,18.0,25
2017-04-23 00:00:00,2017,4,23,0,9.0,60,13.0,50
2017-04-23 03:00:00,2017,4,23,3,8.0,65,11.0,60
2017-04-23 06:00:00,2017,4,23,6,7.0,70,11.0,75
2017-04-23 09:00:00,2017,4,23,9,15.0,40,10.0,80
2017-04-23 12:00:00,2017,4,23,12,20.0,20,14.0,70
2017-04-23 15:00:00,2017,4,23,15,20.0,25,18.0,55
2017-04-23 18:00:00,2017,4,23,18,17.0,35,18.0,55
2017-04-23 21:00:00,2017,4,23,21,13.0,55,15.0,65
2017-04-24 00:00:00,2017,4,24,0,11.0,65,13.0,75
2017-04-24 03:00:00,2017,4,24,3,11.0,75,11.0,80
2017-04-24 06:00:00,2017,4,24,6,10.0,80,9.0,75
2017-04-24 09:00:00,2017,4,24,9,15.0,65,8.0,80
2017-04-24 12:00:00,2017,4,24,12,19.0,40,12.0,60
2017-04-24 15:00:00,2017,4,24,15,19.0,40,17.0,25
2017-04-24 18:00:00,2017,4,24,18,16.0,60,19.0,10
2017-04-24 21:00:00,2017,4,24,21,12.0,75,16.0,20
2017-04-25 00:00:00,2017,4,25,0,11.0,75,11.0,50
2017-04-25 03:00:00,2017,4,25,3,9.0,75,10.0,55
2017-04-25 06:00:00,2017,4,25,6,8.0,75,8.0,65
2017-04-25 09:00:00,2017,4,25,9,13.0,45,7.0,75
2017-04-25 12:00:00,2017,4,25,12,18.0,15,14.0,40
2017-04-25 15:00:00,2017,4,25,15,19.0,10,18.0,15
2017-04-25 18:00:00,2017,4,25,18,16.0,20,19.0,20
2017-04-25 21:00:00,2017,4,25,21,11.0,50,16.0,30
2017-04-26 00:00:00,2017,4,26,0,10.0,55,11.0,60
2017-04-26 03:00:00,2017,4,26,3,8.0,65,9.0,70
2017-04-26 06:00:00,2017,4,26,6,7.0,75,8.0,70
2017-04-26 09:00:00,2017,4,26,9,14.0,40,8.0,70
2017-04-26 12:00:00,2017,4,26,12,18.0,20,16.0,40
2017-04-26 15:00:00,2017,4,26,15,19.0,20,19.0,25
2017-04-26 18:00:00,2017,4,26,18,15.9,30,20.5,25
2017-04-26 21:00:00,2017,4,26,21,11.0,60,17.0,35
2017-04-27 00:00:00,2017,4,27,0,10.0,65,12.0,55
2017-04-27 03:00:00,2017,4,27,3,8.0,75,11.0,60
2017-04-27 06:00:00,2017,4,27,6,9.0,75,9.0,70
2017-04-27 09:00:00,2017,4,27,9,16.0,45,8.0,75
2017-04-27 12:00:00,2017,4,27,12,20.0,25,18.0,40
2017-04-27 15:00:00,2017,4,27,15,20.0,25,23.0,20
2017-04-27 18:00:00,2017,4,27,18,17.0,35,24.0,15
2017-04-27 21:00:00,2017,4,27,21,12.0,55,20.0,30
2017-04-28 00:00:00,2017,4,28,0,11.0,65,15.0,55
2017-04-28 03:00:00,2017,4,28,3,9.0,70,14.0,65
2017-04-28 06:00:00,2017,4,28,6,8.0,80,13.0,70
2017-04-28 09:00:00,2017,4,28,9,17.0,45,13.0,70
2017-04-28 12:00:00,2017,4,28,12,23.0,20,20.0,50
2017-04-28 15:00:00,2017,4,28,15,24.0,15,23.0,35
2017-04-28 18:00:00,2017,4,28,18,21.0,35,25.0,35
2017-04-28 21:00:00,2017,4,28,21,15.0,60,20.0,50
2017-04-29 00:00:00,2017,4,29,0,14.0,70,15.0,70
2017-04-29 03:00:00,2017,4,29,3,13.0,70,13.0,80
2017-04-29 06:00:00,2017,4,29,6,14.0,75,10.0,80
2017-04-29 09:00:00,2017,4,29,9,19.0,55,8.0,85
2017-04-29 12:00:00,2017,4,29,12,24.0,35,16.0,60
2017-04-29 15:00:00,2017,4,29,15,24.0,35,23.0,30
2017-04-29 18:00:00,2017,4,29,18,20.0,50,27.0,20
2017-04-29 21:00:00,2017,4,29,21,15.0,75,21.0,40
2017-04-30 00:00:00,2017,4,30,0,13.0,85,15.0,60
2017-04-30 03:00:00,2017,4,30,3,11.0,85,14.0,60
2017-04-30 06:00:00,2017,4,30,6,9.0,85,11.0,75
2017-04-30 09:00:00,2017,4,30,9,16.0,65,10.0,75
2017-04-30 12:00:00,2017,4,30,12,24.0,30,18.0,45
2017-04-30 15:00:00,2017,4,30,15,27.0,20,26.0,25
2017-04-30 18:00:00,2017,4,30,18,21.0,40,27.0,20
2017-04-30 21:00:00,2017,4,30,21,15.0,70,21.0,30
2017-05-01 00:00:00,2017,5,1,0,15.0,50,15.0,50
2017-05-01 03:00:00,2017,5,1,3,12.0,70,13.0,65
2017-05-01 06:00:00,2017,5,1,6,11.0,65,12.0,65
2017-05-01 09:00:00,2017,5,1,9,19.0,30,10.0,70
2017-05-01 12:00:00,2017,5,1,12,26.0,15,20.0,35
2017-05-01 15:00:00,2017,5,1,15,27.0,15,27.0,10
2017-05-01 18:00:00,2017,5,1,18,23.0,30,27.0,15
2017-05-01 21:00:00,2017,5,1,21,16.0,55,23.0,25
2017-05-02 00:00:00,2017,5,2,0,14.0,60,16.0,55
2017-05-02 03:00:00,2017,5,2,3,12.0,65,14.0,65
2017-05-02 06:00:00,2017,5,2,6,10.0,70,13.0,75
2017-05-02 09:00:00,2017,5,2,9,20.0,30,12.0,75
2017-05-02 12:00:00,2017,5,2,12,27.0,15,21.0,45
2017-05-02 15:00:00,2017,5,2,15,28.0,15,26.0,30
2017-05-02 18:00:00,2017,5,2,18,23.0,35,25.0,40
2017-05-02 21:00:00,2017,5,2,21,16.0,60,20.0,55
2017-05-03 00:00:00,2017,5,3,0,14.0,70,17.0,70
2017-05-03 03:00:00,2017,5,3,3,13.0,70,16.0,75
2017-05-03 06:00:00,2017,5,3,6,13.0,75,15.0,80
2017-05-03 09:00:00,2017,5,3,9,21.0,50,15.0,85
2017-05-03 12:00:00,2017,5,3,12,26.0,30,19.0,70
2017-05-03 15:00:00,2017,5,3,15,24.0,35,24.0,50
2017-05-03 18:00:00,2017,5,3,18,19.0,55,25.0,45
2017-05-03 21:00:00,2017,5,3,21,16.0,70,21.0,55
2017-05-04 00:00:00,2017,5,4,0,15.0,80,17.0,70
2017-05-04 03:00:00,2017,5,4,3,15.0,75,15.0,75
2017-05-04 06:00:00,2017,5,4,6,14.0,75,12.0,70
2017-05-04 09:00:00,2017,5,4,9,19.0,60,9.0,60
2017-05-04 12:00:00,2017,5,4,12,25.0,45,15.0,30
2017-05-04 15:00:00,2017,5,4,15,24.0,50,20.0,10
2017-05-04 18:00:00,2017,5,4,18,21.0,65,20.0,15
2017-05-04 21:00:00,2017,5,4,21,17.0,80,16.0,35
2017-05-05 00:00:00,2017,5,5,0,14.0,75,12.0,45
2017-05-05 03:00:00,2017,5,5,3,12.0,60,10.0,55
2017-05-05 06:00:00,2017,5,5,6,9.0,65,10.0,70
2017-05-05 09:00:00,2017,5,5,9,16.0,25,10.0,70
2017-05-05 12:00:00,2017,5,5,12,20.0,15,18.0,45
2017-05-05 15:00:00,2017,5,5,15,20.0,15,22.0,30
2017-05-05 18:00:00,2017,5,5,18,17.0,30,23.0,10
2017-05-05 21:00:00,2017,5,5,21,13.0,55,20.0,15
2017-05-06 00:00:00,2017,5,6,0,11.0,75,14.0,45
2017-05-06 03:00:00,2017,5,6,3,10.0,75,12.0,60
2017-05-06 06:00:00,2017,5,6,6,10.0,80,11.0,65
2017-05-06 09:00:00,2017,5,6,9,17.0,50,11.0,70
2017-05-06 12:00:00,2017,5,6,12,22.0,30,19.0,50
2017-05-06 15:00:00,2017,5,6,15,23.0,10,24.0,30
2017-05-06 18:00:00,2017,5,6,18,19.0,10,24.0,30
2017-05-06 21:00:00,2017,5,6,21,13.0,35,21.0,35
2017-05-07 00:00:00,2017,5,7,0,11.0,55,16.0,50
2017-05-07 03:00:00,2017,5,7,3,11.0,60,14.0,55
2017-05-07 06:00:00,2017,5,7,6,12.0,75,13.0,65
2017-05-07 09:00:00,2017,5,7,9,19.0,50,12.0,65
2017-05-07 12:00:00,2017,5,7,12,24.0,35,17.0,50
2017-05-07 15:00:00,2017,5,7,15,24.0,30,21.0,35
2017-05-07 18:00:00,2017,5,7,18,21.0,35,20.0,45
2017-05-07 21:00:00,2017,5,7,21,16.0,45,16.0,85
2017-05-08 00:00:00,2017,5,8,0,14.0,50,14.0,89
2017-05-08 03:00:00,2017,5,8,3,13.0,65,13.0,85
2017-05-08 06:00:00,2017,5,8,6,12.0,75,13.0,85
2017-05-08 09:00:00,2017,5,8,9,15.0,70,12.0,90
2017-05-08 12:00:00,2017,5,8,12,18.0,50,16.0,80
2017-05-08 15:00:00,2017,5,8,15,17.0,70,19.0,60
2017-05-08 18:00:00,2017,5,8,18,15.0,85,20.0,50
2017-05-08 21:00:00,2017,5,8,21,14.0,80,18.0,55
2017-05-09 00:00:00,2017,5,9,0,14.0,85,14.0,75
2017-05-09 03:00:00,2017,5,9,3,14.0,85,13.0,80
2017-05-09 06:00:00,2017,5,9,6,14.0,90,13.0,80
2017-05-09 09:00:00,2017,5,9,9,16.0,90,13.0,85
2017-05-09 12:00:00,2017,5,9,12,19.0,65,18.0,75
2017-05-09 15:00:00,2017,5,9,15,21.0,50,22.0,60
2017-05-09 18:00:00,2017,5,9,18,18.0,55,24.0,50
2017-05-09 21:00:00,2017,5,9,21,14.0,70,21.0,60
2017-05-10 00:00:00,2017,5,10,0,13.0,80,17.0,75
2017-05-10 03:00:00,2017,5,10,3,13.0,80,16.0,80
2017-05-10 06:00:00,2017,5,10,6,14.0,85,17.0,75
2017-05-10 09:00:00,2017,5,10,9,19.0,80,16.0,80
2017-05-10 12:00:00,2017,5,10,12,24.0,55,20.0,70
2017-05-10 15:00:00,2017,5,10,15,26.0,45,22.0,60
2017-05-10 18:00:00,2017,5,10,18,23.0,55,22.0,45
2017-05-10 21:00:00,2017,5,10,21,19.0,65,21.0,45
2017-05-11 00:00:00,2017,5,11,0,18.0,70,17.0,75
2017-05-11 03:00:00,2017,5,11,3,18.0,75,15.0,80
2017-05-11 06:00:00,2017,5,11,6,16.0,75,15.0,85
2017-05-11 09:00:00,2017,5,11,9,19.0,75,15.0,85
2017-05-11 12:00:00,2017,5,11,12,22.0,65,19.0,70
2017-05-11 15:00:00,2017,5,11,15,22.0,55,22.0,60
2017-05-11 18:00:00,2017,5,11,18,20.0,55,21.0,55
2017-05-11 21:00:00,2017,5,11,21,16.0,75,18.0,65
2017-05-12 00:00:00,2017,5,12,0,14.0,85,14.0,80
2017-05-12 03:00:00,2017,5,12,3,13.0,85,12.0,80
2017-05-12 06:00:00,2017,5,12,6,14.0,85,11.0,75
2017-05-12 09:00:00,2017,5,12,9,18.0,75,11.0,75
2017-05-12 12:00:00,2017,5,12,12,23.0,50,17.0,50
2017-05-12 15:00:00,2017,5,12,15,20.0,70,20.0,30
2017-05-12 18:00:00,2017,5,12,18,17.0,65,21.0,25
2017-05-12 21:00:00,2017,5,12,21,13.0,75,18.0,35
2017-05-13 00:00:00,2017,5,13,0,12.0,80,13.0,65
2017-05-13 03:00:00,2017,5,13,3,12.0,70,12.0,70
2017-05-13 06:00:00,2017,5,13,6,12.0,65,11.0,75
2017-05-13 09:00:00,2017,5,13,9,17.0,55,11.0,75
2017-05-13 12:00:00,2017,5,13,12,20.0,35,15.0,65
2017-05-13 15:00:00,2017,5,13,15,21.0,25,19.0,50
2017-05-13 18:00:00,2017,5,13,18,17.299999,40,18.9,50
2017-05-13 21:00:00,2017,5,13,21,13.4,60,16.5,55
2017-05-14 00:00:00,2017,5,14,0,13.0,65,13.3,75
2017-05-14 03:00:00,2017,5,14,3,12.0,70,12.2,80
2017-05-14 06:00:00,2017,5,14,6,11.0,75,11.0,85
2017-05-14 09:00:00,2017,5,14,9,15.0,65,11.0,85
2017-05-14 12:00:00,2017,5,14,12,17.0,55,16.0,70
2017-05-14 15:00:00,2017,5,14,15,19.0,50,20.0,45
2017-05-14 18:00:00,2017,5,14,18,16.0,60,22.0,35
2017-05-14 21:00:00,2017,5,14,21,13.0,80,19.0,45
2017-05-15 00:00:00,2017,5,15,0,12.0,85,14.0,75
2017-05-15 03:00:00,2017,5,15,3,12.0,85,12.0,80
2017-05-15 06:00:00,2017,5,15,6,12.0,85,11.0,85
2017-05-15 09:00:00,2017,5,15,9,17.0,65,11.0,85
2017-05-15 12:00:00,2017,5,15,12,21.0,45,18.0,60
2017-05-15 15:00:00,2017,5,15,15,22.0,40,24.0,35
2017-05-15 18:00:00,2017,5,15,18,19.0,45,24.0,30
2017-05-15 21:00:00,2017,5,15,21,14.0,70,22.0,35
2017-05-16 00:00:00,2017,5,16,0,12.0,80,16.0,60
2017-05-16 03:00:00,2017,5,16,3,11.0,85,14.0,70
2017-05-16 06:00:00,2017,5,16,6,11.0,85,13.0,80
2017-05-16 09:00:00,2017,5,16,9,18.1,50,12.0,80
2017-05-16 12:00:00,2017,5,16,12,24.0,35,20.0,60
2017-05-16 15:00:00,2017,5,16,15,25.0,25,25.0,35
2017-05-16 18:00:00,2017,5,16,18,21.0,35,27.0,30
2017-05-16 21:00:00,2017,5,16,21,16.0,65,23.0,35
2017-05-17 00:00:00,2017,5,17,0,14.0,75,17.0,60
2017-05-17 03:00:00,2017,5,17,3,12.0,80,15.0,70
2017-05-17 06:00:00,2017,5,17,6,12.0,80,14.0,75
2017-05-17 09:00:00,2017,5,17,9,20.0,50,14.0,75
2017-05-17 12:00:00,2017,5,17,12,26.0,30,22.0,45
2017-05-17 15:00:00,2017,5,17,15,26.0,30,26.0,25
2017-05-17 18:00:00,2017,5,17,18,23.0,35,27.0,25
2017-05-17 21:00:00,2017,5,17,21,17.0,60,23.0,30
2017-05-18 00:00:00,2017,5,18,0,15.0,70,17.0,60
2017-05-18 03:00:00,2017,5,18,3,14.0,75,15.0,75
2017-05-18 06:00:00,2017,5,18,6,14.0,70,13.0,75
