,year,day,hour,forecast,temp,hum
711,2017,14,11,46,9.0,75.0
712,2017,14,14,25,0.0,80.0
713,2017,14,14,46,9.0,80.0
714,2017,14,17,25,-2.0,80.0
715,2017,14,17,46,8.0,85.0
716,2017,14,20,25,-2.0,75.0
717,2017,14,20,46,6.0,90.0
718,2017,14,23,25,2.0,75.0
719,2017,14,23,46,3.0,85.0
720,2017,15,2,25,9.0,60.0
721,2017,15,2,46,1.0,70.0
722,2017,15,5,25,11.0,60.0
723,2017,15,5,46,3.0,50.0
724,2017,15,8,25,9.0,75.0
725,2017,15,8,46,3.0,40.0
726,2017,15,11,25,9.0,80.0
727,2017,15,11,46,0.0,45.0
728,2017,15,14,25,8.0,85.0
729,2017,15,14,46,-2.0,60.0
730,2017,15,17,25,5.0,90.0
731,2017,15,17,46,-4.0,60.0
732,2017,15,20,25,2.0,85.0
733,2017,15,20,46,-5.0,55.0
734,2017,15,23,25,0.0,65.0
735,2017,15,23,46,-6.0,55.0
736,2017,16,2,25,1.0,45.0
737,2017,16,2,46,-3.0,40.0
738,2017,16,5,25,2.0,40.0
739,2017,16,5,46,0.0,35.0
740,2017,16,8,25,-1.0,45.0
741,2017,16,8,46,2.0,40.0
742,2017,16,11,25,-3.0,55.0
743,2017,16,11,46,0.0,50.0
744,2017,16,14,25,-4.0,60.0
745,2017,16,14,46,-3.0,75.0
746,2017,16,17,25,-5.0,55.0
747,2017,16,17,46,-4.0,80.0
748,2017,16,20,25,-6.0,55.0
749,2017,16,20,46,-4.0,80.0
750,2017,16,23,25,-3.0,45.0
751,2017,16,23,46,-3.0,80.0
752,2017,17,2,25,1.0,35.0
753,2017,17,2,46,-1.0,70.0
754,2017,17,5,25,2.0,40.0
755,2017,17,5,46,6.0,45.0
756,2017,17,8,25,1.0,55.0
757,2017,17,8,46,7.0,55.0
758,2017,17,11,25,-1.0,65.0
759,2017,17,11,46,7.0,65.0
760,2017,17,14,25,-3.0,80.0
761,2017,17,14,46,8.0,70.0
762,2017,17,17,25,-4.0,80.0
763,2017,17,17,46,7.0,85.0
764,2017,17,20,25,-4.0,80.0
765,2017,17,20,46,5.0,85.0
766,2017,17,23,25,-1.0,70.0
767,2017,17,23,46,0.0,75.0
768,2017,18,2,25,5.0,50.0
769,2017,18,2,46,-3.0,65.0
770,2017,18,5,25,7.0,55.0
771,2017,18,5,46,-2.0,50.0
772,2017,18,8,25,7.0,65.0
773,2017,18,8,46,-1.0,45.0
774,2017,18,11,25,7.0,80.0
775,2017,18,11,46,-2.0,50.0
776,2017,18,14,25,7.0,85.0
777,2017,18,14,46,-4.0,55.0
778,2017,18,17,25,5.0,90.0
779,2017,18,17,46,-5.0,55.0
780,2017,18,20,25,0.0,70.0
781,2017,18,20,46,-6.0,60.0
782,2017,18,23,25,-2.0,65.0
783,2017,18,23,46,-7.0,70.0
784,2017,19,2,25,-2.0,55.0
785,2017,19,2,46,-5.0,60.0
786,2017,19,5,25,-1.0,45.0
787,2017,19,5,46,1.0,35.0
788,2017,19,8,25,-2.0,45.0
789,2017,19,8,46,5.0,35.0
790,2017,19,11,25,-3.0,55.0
791,2017,19,11,46,2.0,60.0
792,2017,19,14,25,-5.0,55.0
793,2017,19,14,46,-1.0,70.0
794,2017,19,17,25,-6.0,60.0
795,2017,19,17,46,-2.0,75.0
796,2017,19,20,25,-8.0,75.0
797,2017,19,20,46,-1.0,70.0
798,2017,19,23,25,-5.0,60.0
799,2017,19,23,46,-1.0,70.0
800,2017,20,2,25,1.0,35.0
801,2017,20,2,46,0.0,80.0
802,2017,20,5,25,4.0,35.0
803,2017,20,5,46,2.0,90.0
804,2017,20,8,25,1.0,60.0
805,2017,20,8,46,3.0,90.0
806,2017,20,11,25,-2.0,75.0
807,2017,20,11,46,3.0,90.0
808,2017,20,14,25,-2.0,75.0
809,2017,20,14,46,3.0,90.0
810,2017,20,17,25,-2.0,70.0
811,2017,20,17,46,1.0,80.0
812,2017,20,20,25,-1.0,70.0
813,2017,20,20,46,-1.0,80.0
814,2017,20,23,25,0.0,90.0
815,2017,20,23,46,-1.0,75.0
816,2017,21,2,25,2.0,95.0
817,2017,21,2,46,0.0,70.0
818,2017,21,5,25,2.0,90.0
819,2017,21,5,46,2.0,45.0
820,2017,21,8,25,3.0,95.0
821,2017,21,8,46,1.0,45.0
822,2017,21,11,25,2.0,90.0
823,2017,21,11,46,0.0,50.0
824,2017,21,14,25,0.0,80.0
825,2017,21,14,46,-2.0,60.0
826,2017,21,17,25,-1.0,75.0
827,2017,21,17,46,-3.0,60.0
828,2017,21,20,25,-1.0,75.0
829,2017,21,20,46,-5.0,65.0
830,2017,21,23,25,-1.0,60.0
831,2017,21,23,46,-6.0,65.0
832,2017,22,2,25,1.0,50.0
833,2017,22,2,46,-3.0,55.0
834,2017,22,5,25,1.0,45.0
835,2017,22,5,46,2.0,40.0
836,2017,22,8,25,0.0,50.0
837,2017,22,8,46,5.0,40.0
838,2017,22,11,25,-2.0,60.0
839,2017,22,11,46,3.0,55.0
840,2017,22,14,25,-3.0,60.0
841,2017,22,14,46,1.0,70.0
842,2017,22,17,25,-5.0,60.0
843,2017,22,17,46,0.0,75.0
844,2017,22,20,25,-5.0,60.0
845,2017,22,20,46,-2.0,85.0
846,2017,22,23,25,-2.0,55.0
847,2017,22,23,46,-3.0,85.0
848,2017,23,2,25,3.0,40.0
849,2017,23,2,46,1.0,85.0
850,2017,23,5,25,5.0,40.0
851,2017,23,5,46,7.0,45.0
852,2017,23,8,25,3.0,55.0
853,2017,23,8,46,8.0,35.0
854,2017,23,11,25,0.0,70.0
855,2017,23,11,46,5.0,55.0
856,2017,23,14,25,-1.0,75.0
857,2017,23,14,46,2.0,75.0
858,2017,23,17,25,-2.0,80.0
859,2017,23,17,46,0.0,80.0
860,2017,23,20,25,-3.0,85.0
861,2017,23,20,46,-2.0,80.0
862,2017,23,23,25,1.0,75.0
863,2017,23,23,46,-3.0,85.0
864,2017,24,2,25,7.0,45.0
865,2017,24,2,46,0.0,80.0
866,2017,24,5,25,8.0,35.0
867,2017,24,5,46,6.0,50.0
868,2017,24,8,25,5.0,50.0
869,2017,24,8,46,7.0,40.0
870,2017,24,11,25,1.0,75.0
871,2017,24,11,46,4.0,55.0
872,2017,24,14,25,0.0,80.0
873,2017,24,14,46,1.0,65.0
874,2017,24,17,25,-2.0,80.0
875,2017,24,17,46,-1.0,75.0
876,2017,24,20,25,-3.0,85.0
877,2017,24,20,46,-3.0,80.0
878,2017,24,23,25,1.0,85.0
879,2017,24,23,46,-4.0,80.0
880,2017,25,2,25,6.0,50.0
881,2017,25,2,46,0.0,75.0
882,2017,25,5,25,7.0,35.0
883,2017,25,5,46,7.0,40.0
884,2017,25,8,25,4.0,50.0
885,2017,25,8,46,9.0,30.0
886,2017,25,11,25,0.0,70.0
887,2017,25,11,46,5.0,50.0
888,2017,25,14,25,-2.0,75.0
889,2017,25,14,46,1.0,70.0
890,2017,25,17,25,-3.0,80.0
891,2017,25,17,46,-1.0,70.0
892,2017,25,20,25,-4.0,85.0
893,2017,25,20,46,-3.0,80.0
894,2017,25,23,25,0.0,80.0
895,2017,25,23,46,-4.0,75.0
896,2017,26,2,25,7.0,40.0
897,2017,26,2,46,1.0,60.0
898,2017,26,5,25,9.0,30.0
899,2017,26,5,46,9.0,35.0
900,2017,26,8,25,5.0,45.0
901,2017,26,8,46,11.0,30.0
902,2017,26,11,25,1.0,70.0
903,2017,26,11,46,7.0,45.0
904,2017,26,14,25,-2.0,75.0
905,2017,26,14,46,3.0,60.0
906,2017,26,17,25,-3.0,80.0
907,2017,26,17,46,2.0,65.0
908,2017,26,20,25,-4.0,80.0
909,2017,26,20,46,1.0,75.0
910,2017,26,23,25,1.0,60.0
911,2017,26,23,46,0.0,75.0
912,2017,27,2,25,9.0,35.0
913,2017,27,2,46,3.0,65.0
914,2017,27,5,25,11.0,35.0
915,2017,27,5,46,10.0,35.0
916,2017,27,8,25,7.0,50.0
917,2017,27,8,46,10.0,35.0
918,2017,27,11,25,3.0,65.0
919,2017,27,11,46,7.0,55.0
920,2017,27,14,25,2.0,75.0
921,2017,27,14,46,3.0,75.0
922,2017,27,17,25,2.0,80.0
923,2017,27,17,46,3.0,85.0
924,2017,27,20,25,2.0,80.0
925,2017,27,20,46,2.0,80.0
926,2017,27,23,25,4.0,70.0
927,2017,27,23,46,0.0,85.0
928,2017,28,2,25,10.0,40.0
929,2017,28,2,46,0.0,70.0
930,2017,28,5,25,10.0,35.0
931,2017,28,5,46,3.0,60.0
932,2017,28,8,25,8.0,50.0
933,2017,28,8,46,4.0,45.0
934,2017,28,11,25,5.0,70.0
935,2017,28,11,46,2.0,50.0
936,2017,28,14,25,3.0,85.0
937,2017,28,14,46,-1.0,55.0
938,2017,28,17,25,2.0,90.0
939,2017,28,17,46,-2.0,65.0
940,2017,28,20,25,0.0,80.0
941,2017,28,20,46,-3.0,80.0
942,2017,28,23,25,0.0,65.0
943,2017,28,23,46,-3.0,85.0
944,2017,1,2,25,3.0,50.0
945,2017,1,2,46,1.0,70.0
946,2017,1,5,25,4.0,40.0
947,2017,1,5,46,8.0,45.0
948,2017,1,8,25,2.0,45.0
949,2017,1,8,46,10.0,40.0
950,2017,1,11,25,-1.0,50.0
951,2017,1,11,46,7.0,55.0
952,2017,1,14,25,-2.0,75.0
953,2017,1,14,46,3.0,75.0
954,2017,1,17,25,-3.0,80.0
955,2017,1,17,46,1.0,80.0
956,2017,1,20,25,-3.0,80.0
957,2017,1,20,46,0.0,85.0
958,2017,1,23,25,1.0,70.0
959,2017,1,23,46,-1.0,85.0
960,2017,2,2,25,8.0,45.0
961,2017,2,2,46,3.0,80.0
962,2017,2,5,25,9.0,40.0
963,2017,2,5,46,10.0,50.0
964,2017,2,8,25,6.0,50.0
965,2017,2,8,46,11.0,45.0
966,2017,2,11,25,3.0,70.0
967,2017,2,11,46,8.0,55.0
968,2017,2,14,25,1.0,80.0
969,2017,2,14,46,3.0,75.0
970,2017,2,17,25,0.0,85.0
971,2017,2,17,46,2.0,80.0
972,2017,2,20,25,-1.0,85.0
973,2017,2,20,46,1.0,85.0
974,2017,2,23,25,3.0,80.0
975,2017,2,23,46,0.0,85.0
976,2017,3,2,25,10.0,45.0
977,2017,3,2,46,4.0,80.0
978,2017,3,5,25,11.0,40.0
979,2017,3,5,46,9.0,55.0
980,2017,3,8,25,7.0,55.0
981,2017,3,8,46,10.0,50.0
982,2017,3,11,25,3.0,75.0
983,2017,3,11,46,5.0,65.0
984,2017,3,14,25,0.0,85.0
985,2017,3,14,46,3.0,75.0
986,2017,3,17,25,0.0,85.0
987,2017,3,17,46,2.0,65.0
988,2017,3,20,25,-1.0,90.0
989,2017,3,20,46,0.0,60.0
990,2017,3,23,25,2.0,80.0
991,2017,3,23,46,-2.0,55.0
992,2017,4,2,25,10.0,50.0
993,2017,4,2,46,0.0,40.0
994,2017,4,5,25,11.0,45.0
995,2017,4,5,46,3.0,30.0
996,2017,4,8,25,5.0,70.0
997,2017,4,8,46,3.0,30.0
998,2017,4,11,25,3.0,80.0
999,2017,4,11,46,1.0,45.0
1000,2017,4,14,25,2.0,70.0
1001,2017,4,14,46,0.0,60.0
1002,2017,4,17,25,0.0,55.0
1003,2017,4,17,46,-1.0,55.0
1004,2017,4,20,25,-2.0,55.0
1005,2017,4,20,46,-1.0,60.0
1006,2017,4,23,25,0.0,45.0
1007,2017,4,23,46,-3.0,55.0
1008,2017,5,2,25,3.0,30.0
1009,2017,5,2,46,-2.0,40.0
1010,2017,5,5,25,4.0,30.0
1011,2017,5,5,46,1.0,35.0
1012,2017,5,8,25,2.0,35.0
1013,2017,5,8,46,2.0,35.0
1014,2017,5,11,25,-1.0,60.0
1015,2017,5,11,46,0.0,40.0
1016,2017,5,14,25,-1.0,65.0
1017,2017,5,14,46,-1.0,55.0
1018,2017,5,17,25,-1.0,70.0
1019,2017,5,17,46,-1.0,60.0
1020,2017,5,20,25,-2.0,55.0
1021,2017,5,20,46,-1.0,60.0
1022,2017,5,23,25,-2.0,40.0
1023,2017,5,23,46,-2.0,65.0
1024,2017,6,2,25,0.0,35.0
1025,2017,6,2,46,1.0,55.0
1026,2017,6,5,25,1.0,35.0
1027,2017,6,5,46,5.0,40.0
1028,2017,6,8,25,-1.0,40.0
1029,2017,6,8,46,6.0,40.0
1030,2017,6,11,25,-1.0,55.0
1031,2017,6,11,46,3.0,45.0
1032,2017,6,14,25,-1.0,55.0
1033,2017,6,14,46,1.0,55.0
1034,2017,6,17,25,-1.0,60.0
1035,2017,6,17,46,-1.0,65.0
1036,2017,6,20,25,-2.0,60.0
1037,2017,6,20,46,-1.0,70.0
1038,2017,6,23,25,1.0,55.0
1039,2017,6,23,46,-2.0,75.0
1040,2017,7,2,25,5.0,45.0
1041,2017,7,2,46,3.0,65.0
1042,2017,7,5,25,6.0,40.0
1043,2017,7,5,46,9.0,35.0
1044,2017,7,8,25,3.0,45.0
1045,2017,7,8,46,9.0,40.0
1046,2017,7,11,25,1.0,55.0
1047,2017,7,11,46,6.0,50.0
1048,2017,7,14,25,0.0,65.0
1049,2017,7,14,46,3.0,65.0
1050,2017,7,17,25,-1.0,70.0
1051,2017,7,17,46,1.0,75.0
1052,2017,7,20,25,-1.0,75.0
1053,2017,7,20,46,0.0,80.0
1054,2017,7,23,25,3.0,65.0
1055,2017,7,23,46,-1.0,75.0
1056,2017,8,2,25,9.0,35.0
1057,2017,8,2,46,3.0,60.0
1058,2017,8,5,25,9.0,40.0
1059,2017,8,5,46,8.0,30.0
1060,2017,8,8,25,6.0,50.0
1061,2017,8,8,46,10.0,20.0
1062,2017,8,11,25,3.0,60.0
1063,2017,8,11,46,7.0,35.0
1064,2017,8,14,25,1.0,70.0
1065,2017,8,14,46,3.0,65.0
1066,2017,8,17,25,0.0,80.0
1067,2017,8,17,46,1.0,75.0
1068,2017,8,20,25,-1.0,85.0
1069,2017,8,20,46,0.0,85.0
1070,2017,8,23,25,3.0,70.0
1071,2017,8,23,46,-1.0,85.0
1072,2017,9,2,25,9.0,25.0
1073,2017,9,2,46,3.0,70.0
1074,2017,9,5,25,11.0,20.0
1075,2017,9,5,46,12.0,35.0
1076,2017,9,8,25,8.0,35.0
1077,2017,9,8,46,14.0,25.0
1078,2017,9,11,25,3.0,65.0
1079,2017,9,11,46,10.0,45.0
1080,2017,9,14,25,1.0,75.0
1081,2017,9,14,46,6.0,60.0
1082,2017,9,17,25,0.0,85.0
1083,2017,9,17,46,4.0,75.0
1084,2017,9,20,25,-2.0,80.0
1085,2017,9,20,46,3.0,85.0
1086,2017,9,23,25,4.0,60.0
1087,2017,9,23,46,3.0,85.0
1088,2017,10,2,25,12.0,30.0
1089,2017,10,2,46,6.0,80.0
1090,2017,10,5,25,14.0,30.0
1091,2017,10,5,46,11.0,50.0
1092,2017,10,8,25,11.0,35.0
1093,2017,10,8,46,11.0,55.0
1094,2017,10,11,25,6.0,55.0
1095,2017,10,11,46,8.0,70.0
1096,2017,10,14,25,4.0,70.0
1097,2017,10,14,46,5.0,80.0
1098,2017,10,17,25,3.0,80.0
1099,2017,10,17,46,3.0,85.0
1100,2017,10,20,25,1.0,80.0
1101,2017,10,20,46,2.0,80.0
1102,2017,10,23,25,6.0,65.0
1103,2017,10,23,46,0.0,80.0
1104,2017,11,2,25,12.0,40.0
1105,2017,11,2,46,3.0,70.0
1106,2017,11,5,25,13.0,35.0
1107,2017,11,5,46,7.0,45.0
1108,2017,11,8,25,9.0,55.0
1109,2017,11,8,46,8.0,35.0
1110,2017,11,11,25,6.0,80.0
1111,2017,11,11,46,7.0,50.0
1112,2017,11,14,25,4.0,80.0
1113,2017,11,14,46,4.0,60.0
1114,2017,11,17,25,1.0,80.0
1115,2017,11,17,46,3.0,65.0
1116,2017,11,20,25,0.0,75.0
1117,2017,11,20,46,1.0,70.0
1118,2017,11,23,25,3.0,60.0
1119,2017,11,23,46,0.0,70.0
1120,2017,12,2,25,7.0,40.0
1121,2017,12,2,46,4.0,55.0
1122,2017,12,5,25,9.0,35.0
1123,2017,12,5,46,6.0,35.0
1124,2017,12,8,25,7.0,45.0
1125,2017,12,8,46,8.0,25.0
1126,2017,12,11,25,5.0,60.0
1127,2017,12,11,46,6.0,35.0
1128,2017,12,14,25,2.0,65.0
1129,2017,12,14,46,4.0,45.0
1130,2017,12,17,25,1.0,70.0
1131,2017,12,17,46,2.0,55.0
1132,2017,12,20,25,0.0,70.0
1133,2017,12,20,46,0.0,70.0
1134,2017,12,23,25,4.0,50.0
1135,2017,12,23,46,-1.0,75.0
1136,2017,13,2,25,7.0,35.0
1137,2017,13,2,46,3.0,60.0
1138,2017,13,5,25,8.0,25.0
1139,2017,13,5,46,9.0,30.0
1140,2017,13,8,25,6.0,35.0
1141,2017,13,8,46,10.0,20.0
1142,2017,13,11,25,4.0,45.0
1143,2017,13,11,46,7.0,30.0
1144,2017,13,14,25,2.0,60.0
1145,2017,13,14,46,2.0,65.0
1146,2017,13,17,25,0.0,65.0
1147,2017,13,17,46,0.0,75.0
1148,2017,13,20,25,-1.0,70.0
1149,2017,13,20,46,-2.0,80.0
1150,2017,13,23,25,3.0,55.0
1151,2017,13,23,46,-3.0,80.0
1152,2017,14,2,25,8.0,25.0
1153,2017,14,2,46,3.0,60.0
1154,2017,14,5,25,10.0,25.0
1155,2017,14,5,46,10.0,25.0
1156,2017,14,8,25,7.0,30.0
1157,2017,14,8,46,11.0,20.0
1158,2017,14,11,25,2.0,65.0
1159,2017,14,11,46,7.0,35.0
1160,2017,14,14,25,0.0,75.0
1161,2017,14,14,46,3.0,65.0
1162,2017,14,17,25,-2.0,85.0
1163,2017,14,17,46,2.0,75.0
1164,2017,14,20,25,-3.0,85.0
1165,2017,14,20,46,-1.0,85.0
1166,2017,14,23,25,3.0,75.0
1167,2017,14,23,46,-2.0,85.0
1168,2017,15,2,25,10.0,30.0
1169,2017,15,2,46,4.0,70.0
1170,2017,15,5,25,11.0,20.0
1171,2017,15,5,46,12.0,25.0
1172,2017,15,8,25,8.0,35.0
1173,2017,15,8,46,13.0,15.0
1174,2017,15,11,25,3.0,65.0
1175,2017,15,11,46,10.0,30.0
1176,2017,15,14,25,1.0,75.0
1177,2017,15,14,46,5.0,65.0
1178,2017,15,17,25,0.0,85.0
1179,2017,15,17,46,2.0,75.0
1180,2017,15,20,25,-2.0,85.0
1181,2017,15,20,46,1.0,80.0
1182,2017,15,23,25,5.0,70.0
1183,2017,15,23,46,1.0,80.0
1184,2017,16,2,25,12.0,25.0
1185,2017,16,2,46,6.0,60.0
1186,2017,16,5,25,14.0,15.0
1187,2017,16,5,46,12.0,30.0
1188,2017,16,8,25,10.0,35.0
1189,2017,16,8,46,14.0,20.0
1190,2017,16,11,25,5.0,65.0
1191,2017,16,11,46,10.0,30.0
1192,2017,16,14,25,3.0,75.0
1193,2017,16,14,46,5.0,65.0
1194,2017,16,17,25,1.0,80.0
1195,2017,16,17,46,3.0,75.0
1196,2017,16,20,25,1.0,80.0
1197,2017,16,20,46,1.0,85.0
1198,2017,16,23,25,6.0,55.0
1199,2017,16,23,46,0.0,85.0
1200,2017,17,2,25,13.0,20.0
1201,2017,17,2,46,5.0,75.0
1202,2017,17,5,25,14.0,20.0
1203,2017,17,5,46,12.0,40.0
1204,2017,17,8,25,10.0,30.0
1205,2017,17,8,46,15.0,25.0
1206,2017,17,11,25,5.0,60.0
1207,2017,17,11,46,12.0,40.0
1208,2017,17,14,25,3.0,75.0
1209,2017,17,14,46,7.0,60.0
1210,2017,17,17,25,1.0,85.0
1211,2017,17,17,46,4.0,70.0
1212,2017,17,20,25,0.0,85.0
1213,2017,17,20,46,3.0,75.0
1214,2017,17,23,25,6.0,75.0
1215,2017,17,23,46,2.0,80.0
1216,2017,18,2,25,13.0,40.0
1217,2017,18,2,46,8.0,65.0
1218,2017,18,5,25,16.0,30.0
1219,2017,18,5,46,14.0,45.0
1220,2017,18,8,25,12.0,40.0
1221,2017,18,8,46,14.0,35.0
1222,2017,18,11,25,7.0,60.0
1223,2017,18,11,46,11.0,50.0
1224,2017,18,14,25,4.0,70.0
1225,2017,18,14,46,8.0,65.0
1226,2017,18,17,25,3.0,75.0
1227,2017,18,17,46,6.0,70.0
1228,2017,18,20,25,1.0,80.0
1229,2017,18,20,46,5.0,70.0
1230,2017,18,23,25,8.0,55.0
1231,2017,18,23,46,4.0,70.0
1232,2017,19,2,25,15.0,30.0
1233,2017,19,2,46,7.0,55.0
1234,2017,19,5,25,16.0,30.0
1235,2017,19,5,46,9.0,40.0
1236,2017,19,8,25,11.0,45.0
1237,2017,19,8,46,11.0,35.0
1238,2017,19,11,25,7.0,55.0
1239,2017,19,11,46,9.0,40.0
1240,2017,19,14,25,6.0,65.0
1241,2017,19,14,46,6.0,45.0
1242,2017,19,17,25,5.0,70.0
1243,2017,19,17,46,4.0,60.0
1244,2017,19,20,25,4.0,75.0
1245,2017,19,20,46,1.0,75.0
1246,2017,19,23,25,6.0,50.0
1247,2017,19,23,46,0.0,85.0
1248,2017,20,2,25,9.0,35.0
1249,2017,20,2,46,5.0,60.0
1250,2017,20,5,25,11.0,40.0
1251,2017,20,5,46,12.0,20.0
1252,2017,20,8,25,8.0,35.0
1253,2017,20,8,46,12.0,15.0
1254,2017,20,11,25,6.0,50.0
1255,2017,20,11,46,9.0,25.0
1256,2017,20,14,25,4.0,60.0
1257,2017,20,14,46,5.0,60.0
1258,2017,20,17,25,2.0,75.0
1259,2017,20,17,46,4.0,65.0
1260,2017,20,20,25,0.0,80.0
1261,2017,20,20,46,2.0,75.0
1262,2017,20,23,25,6.0,60.0
1263,2017,20,23,46,1.0,80.0
1264,2017,21,2,25,11.0,20.0
1265,2017,21,2,46,6.0,60.0
1266,2017,21,5,25,12.0,15.0
1267,2017,21,5,46,12.0,30.0
1268,2017,21,8,25,8.0,25.0
1269,2017,21,8,46,12.0,20.0
1270,2017,21,11,25,5.0,55.0
1271,2017,21,11,46,10.0,30.0
1272,2017,21,14,25,4.0,65.0
1273,2017,21,14,46,5.0,50.0
1274,2017,21,17,25,3.0,70.0
1275,2017,21,17,46,4.0,60.0
1276,2017,21,20,25,2.0,75.0
1277,2017,21,20,46,2.0,70.0
1278,2017,21,23,25,6.0,65.0
1279,2017,21,23,46,2.0,75.0
1280,2017,22,2,25,11.0,35.0
1281,2017,22,2,46,6.0,55.0
1282,2017,22,5,25,12.0,25.0
1283,2017,22,5,46,12.0,35.0
1284,2017,22,8,25,9.0,30.0
1285,2017,22,8,46,13.0,25.0
1286,2017,22,11,25,6.0,50.0
1287,2017,22,11,46,9.0,40.0
1288,2017,22,14,25,4.0,60.0
1289,2017,22,14,46,6.0,55.0
1290,2017,22,17,25,2.0,70.0
1291,2017,22,17,46,4.0,65.0
1292,2017,22,20,25,1.0,80.0
1293,2017,22,20,46,2.0,75.0
1294,2017,22,23,25,5.0,60.0
1295,2017,22,23,46,1.0,75.0
1296,2017,23,2,25,12.0,35.0
1297,2017,23,2,46,6.0,60.0
1298,2017,23,5,25,14.0,25.0
1299,2017,23,5,46,11.0,30.0
1300,2017,23,8,25,10.0,40.0
1301,2017,23,8,46,12.0,25.0
1302,2017,23,11,25,6.0,55.0
1303,2017,23,11,46,9.0,30.0
1304,2017,23,14,25,4.0,65.0
1305,2017,23,14,46,4.0,60.0
1306,2017,23,17,25,2.0,75.0
1307,2017,23,17,46,2.0,70.0
1308,2017,23,20,25,2.0,75.0
1309,2017,23,20,46,1.0,75.0
1310,2017,23,23,25,6.0,65.0
1311,2017,23,23,46,1.0,80.0
1312,2017,24,2,25,11.0,40.0
1313,2017,24,2,46,5.0,65.0
1314,2017,24,5,25,11.0,45.0
1315,2017,24,5,46,10.0,40.0
1316,2017,24,8,25,8.0,45.0
1317,2017,24,8,46,11.0,35.0
1318,2017,24,11,25,4.0,65.0
1319,2017,24,11,46,7.0,50.0
1320,2017,24,14,25,3.0,70.0
1321,2017,24,14,46,4.0,70.0
1322,2017,24,17,25,2.0,75.0
1323,2017,24,17,46,3.0,75.0
1324,2017,24,20,25,-1.0,83.0
1325,2017,24,20,46,2.0,81.0
1326,2017,24,23,25,5.0,55.0
1327,2017,24,23,46,2.0,80.0
1328,2017,25,2,25,11.0,30.0
1329,2017,25,2,46,5.0,70.0
1330,2017,25,5,25,11.0,35.0
1331,2017,25,5,46,9.0,60.0
1332,2017,25,8,25,7.0,55.0
1333,2017,25,8,46,10.0,45.0
1334,2017,25,11,25,4.0,75.0
1335,2017,25,11,46,8.0,50.0
1336,2017,25,14,25,3.0,80.0
1337,2017,25,14,46,5.0,70.0
1338,2017,25,17,25,2.0,80.0
1339,2017,25,17,46,3.0,75.0
1340,2017,25,20,25,1.1,85.0
1341,2017,25,20,46,1.0,80.0
1342,2017,25,23,25,5.0,70.0
1343,2017,25,23,46,0.0,85.0
1344,2017,26,2,25,10.0,45.0
1345,2017,26,2,46,6.0,65.0
1346,2017,26,5,25,11.0,50.0
1347,2017,26,5,46,13.0,25.0
1348,2017,26,8,25,8.0,50.0
1349,2017,26,8,46,14.0,20.0
1350,2017,26,11,25,5.0,65.0
1351,2017,26,11,46,10.0,35.0
1352,2017,26,14,25,3.0,75.0
1353,2017,26,14,46,6.0,60.0
1354,2017,26,17,25,2.0,80.0
1355,2017,26,17,46,4.0,75.0
1356,2017,26,20,25,0.0,85.0
1357,2017,26,20,46,3.0,80.0
1358,2017,26,23,25,6.0,70.0
1359,2017,26,23,46,2.0,85.0
1360,2017,27,2,25,13.0,25.0
1361,2017,27,2,46,6.0,70.0
1362,2017,27,5,25,13.0,20.0
1363,2017,27,5,46,11.0,45.0
1364,2017,27,8,25,9.0,35.0
1365,2017,27,8,46,12.0,45.0
1366,2017,27,11,25,5.0,60.0
1367,2017,27,11,46,10.0,50.0
1368,2017,27,14,25,4.0,80.0
1369,2017,27,14,46,5.0,60.0
1370,2017,27,17,25,3.0,80.0
1371,2017,27,17,46,4.0,70.0
1372,2017,27,20,25,3.0,85.0
1373,2017,27,20,46,2.0,80.0
1374,2017,27,23,25,6.0,75.0
1375,2017,27,23,46,1.0,80.0
1376,2017,28,2,25,12.0,40.0
1377,2017,28,2,46,7.0,60.0
1378,2017,28,5,25,13.0,35.0
1379,2017,28,5,46,13.0,30.0
1380,2017,28,8,25,10.0,40.0
1381,2017,28,8,46,15.0,25.0
1382,2017,28,11,25,5.0,60.0
1383,2017,28,11,46,10.0,45.0
1384,2017,28,14,25,3.0,75.0
1385,2017,28,14,46,7.0,70.0
1386,2017,28,17,25,2.0,80.0
1387,2017,28,17,46,5.0,80.0
1388,2017,28,20,25,1.0,85.0
1389,2017,28,20,46,4.0,80.0
1390,2017,28,23,25,7.0,70.0
1391,2017,28,23,46,3.0,85.0
1392,2017,29,2,25,13.0,30.0
1393,2017,29,2,46,8.0,70.0
1394,2017,29,5,25,14.0,25.0
1395,2017,29,5,46,14.0,40.0
1396,2017,29,8,25,11.0,45.0
1397,2017,29,8,46,14.0,40.0
1398,2017,29,11,25,7.0,65.0
1399,2017,29,11,46,11.0,55.0
1400,2017,29,14,25,6.0,80.0
1401,2017,29,14,46,7.0,70.0
1402,2017,29,17,25,5.0,80.0
1403,2017,29,17,46,6.0,75.0
1404,2017,29,20,25,4.0,80.0
1405,2017,29,20,46,4.0,80.0
1406,2017,29,23,25,9.0,70.0
1407,2017,29,23,46,3.0,85.0
1408,2017,30,2,25,14.0,45.0
1409,2017,30,2,46,7.0,70.0
1410,2017,30,5,25,14.0,40.0
1411,2017,30,5,46,11.0,45.0
1412,2017,30,8,25,11.0,50.0
1413,2017,30,8,46,13.0,30.0
1414,2017,30,11,25,7.0,75.0
1415,2017,30,11,46,10.0,35.0
1416,2017,30,14,25,5.0,75.0
